date,cpi_us,cpi_goods,cpi_services,indpro,oil_price,gscpi,cpi_yoy,cpi_goods_yoy,cpi_services_yoy,indpro_yoy,oil_yoy
2014-07-01,237.498,188.869,285.733,102.9632,107.462608695652,-0.8206471412587032,1.9742378703305974,0.8226212845917402,2.729181497220856,3.9177888079901857,-0.2940784935434704
2014-08-01,237.46,188.534,285.984,102.7688,102.401904761905,-0.6248038911584174,1.7150983482969062,0.365723168323151,2.597733395995583,3.1253041765382905,-7.794362301418333
2014-09-01,237.477,188.141,286.388,103.0641,97.8527272727273,-0.8163782665009405,1.6840509711232077,0.42059641425542527,2.502541196008523,2.89843352202952,-12.60250964489602
2014-10-01,237.43,187.522,286.893,103.0764,87.5847826086957,-0.5938673131579638,1.6095417021513292,0.14633000085448877,2.551151717925615,2.9919466037849007,-20.1005064988121
2014-11-01,236.983,186.059,287.404,103.7126,79.2295,-0.9682888212820381,1.231524989320798,-0.7706502261285109,2.522723056946763,3.3861066751199598,-26.74142288522152
2014-12-01,236.252,184.015,287.958,103.7044,62.9039130434783,-0.39175508173398044,0.6531213919623191,-2.228373775961834,2.5159225464681967,3.170492700276073,-43.36575527586844
2015-01-01,234.747,180.302,288.584,102.8905,48.9331818181818,-0.503187437716002,-0.22993097820542818,-4.363277603326832,2.4331893415303396,2.7262407410550527,-54.66083414635572
2015-02-01,235.342,181.129,288.949,102.2335,58.254,-0.32061827338861076,-0.08703146293520536,-3.8792394355733117,2.3451446544444865,1.30473816054415,-46.47641448758706
2015-03-01,235.976,181.884,289.47,101.8914,56.5245454545454,-0.38271795734772257,-0.022031284423873476,-3.3251833740831294,2.0903355046677286,-0.0027479483621140055,-47.59845779256605
2015-04-01,236.222,181.641,290.183,101.3355,59.8263636363636,-0.35039696175887053,-0.10403098939391064,-3.7811409108004623,2.257046000747054,-0.6444572558062966,-44.60708393656764
2015-05-01,237.001,182.865,290.543,100.8883,65.1938095238095,-0.5490340855070827,0.03503321824429584,-3.126092622612109,2.060222426741798,-1.460487812501221,-40.642392345195546
2015-06-01,237.657,183.424,291.315,100.571,62.62,-0.8691197415754287,0.1795718097550525,-2.9363983214533373,2.1767113630225765,-2.106390227283794,-44.20931160004393
2015-07-01,238.034,183.437,292.022,101.2228,56.8295652173913,-0.40975442088568503,0.22568611104094582,-2.876067538876148,2.201005834117864,-1.6903126553953207,-47.1168940460584
2015-08-01,238.033,182.94,292.472,101.0367,47.5338095238095,-0.6819790970555742,0.2413037985344868,-2.967104076718252,2.2686583864831578,-1.6854337113987983,-53.5811275831924
2015-09-01,237.498,181.17,293.125,100.7547,48.0304545454545,-0.39607092144129724,0.008842961634170088,-3.705199823536609,2.3524030336466772,-2.2407414414912674,-50.915568851149274
2015-10-01,237.733,180.851,293.897,100.2675,48.9063636363636,-0.23968749252686483,0.12761656067050708,-3.5574492592869045,2.4413283000979558,-2.72506606749946,-44.16111774249239
2015-11-01,238.017,180.652,294.62,99.5298,45.0952380952381,-0.6400162562217515,0.4363182169185187,-2.9060674302237466,2.5107514161250455,-4.033068306068888,-43.082768293075056
2015-12-01,237.761,179.745,295.032,99.0417,38.5252173913043,-0.5979293396380261,0.6387247515364791,-2.32046300573322,2.4566082553705515,-4.496144811599123,-38.75545172416187
2016-01-01,237.652,178.786,295.76,99.5607,32.0452380952381,-0.7959943022740292,1.2375025026943876,-0.8408115273263683,2.4866243450780257,-3.236256019749162,-34.512253435088816
2016-02-01,237.336,177.511,296.387,99.0445,33.762380952381,-0.7538981053572781,0.8472775790126619,-1.9974714154000761,2.574156685089757,-3.1193297695960798,-42.0428108758523
2016-03-01,238.08,178.319,297.073,98.3096,39.7921739130435,-0.6545109053068617,0.8916160965521946,-1.9600404653515424,2.6265243375824587,-3.515311400177057,-29.60195682591973
2016-04-01,238.992,179.289,297.918,98.6421,43.3304761904762,-0.2746880184323491,1.1726257503534843,-1.2948618428658798,2.665559319463928,-2.6579036961380753,-27.57294016088401
2016-05-01,239.557,179.478,298.863,98.4184,47.735,-0.707927064709703,1.0784764621246223,-1.8521860388811429,2.863603666238723,-2.448153056399993,-26.779857859714973
2016-06-01,240.222,179.948,299.729,98.8833,49.8772727272727,-0.2870925755550244,1.0792865347959424,-1.89506280530356,2.8882824434031784,-1.678117946525337,-20.34929299381556
2016-07-01,240.101,178.87,300.499,98.9992,46.5985714285714,-0.16761034463120722,0.8683633430518256,-2.4896831064616265,2.902863482888285,-2.196738284260069,-18.002942217986483
2016-08-01,240.545,178.825,301.354,98.85,47.0521739130435,0.09431577569222697,1.0553158595656864,-2.2493713785940783,3.036871905686711,-2.164263084601936,-1.0132484974189948
2016-09-01,241.176,179.502,301.954,98.7457,47.3768181818182,-0.2920549174460608,1.5486446201652182,-0.9206822321576325,3.012025586353939,-1.9939516469206886,-1.3608789877633143
2016-10-01,241.741,180.091,302.528,98.7611,51.4138095238095,-0.05135917080781583,1.685924966243646,-0.4202354424360344,2.936743144707177,-1.5023811304759715,5.127033991097063
2016-11-01,242.026,179.833,303.279,98.3491,46.9422727272727,-0.3043484769875183,1.6843334719788938,-0.4533578371675895,2.939040119475922,-1.1862778785850958,4.09585293270609
2016-12-01,242.637,180.321,304.027,99.0214,55.0227272727273,-0.21692041595871375,2.0507989115119862,0.3204539764666503,3.048821822717529,-0.02049641716570516,42.822626317344884
2017-01-01,243.618,181.536,304.871,98.7611,55.7109090909091,0.17156932231356284,2.5103933482571117,1.538151756848971,3.0805382742764342,-0.8031281419274894,73.85081966105818
2017-02-01,244.006,181.425,305.741,98.3646,56.096,0.1505527673827591,2.8103616813294208,2.20493377875175,3.1560088667856423,-0.6864591168616152,66.1494196132633
2017-03-01,243.892,181.311,305.619,99.0137,52.6552173913044,0.07991553971348447,2.44119623655914,1.6778918679445365,2.8767340014070886,0.7162067590550603,32.32556106728444
2017-04-01,244.193,181.247,306.26,100.0224,53.978,0.01186315166130728,2.176223471915395,1.092091539358253,2.800099356198671,1.3993011097695573,24.572828977734783
2017-05-01,244.004,180.2,306.909,100.1408,51.374347826087,-0.13866931407747238,1.8563431667619756,0.402277716488908,2.692203451079589,1.7500792534729248,7.624065834475768
2017-06-01,244.163,179.853,307.581,100.3471,47.6527272727273,0.09111489021968414,1.640565809959127,-0.05279302909729777,2.6196997954819334,1.4803308546539107,-4.460038275767686
2017-07-01,244.243,179.472,308.083,100.1068,49.2533333333333,0.0936987348920291,1.7251073506566073,0.33655727623413956,2.5238020758804547,1.1187969195710634,5.69708860888849
2017-08-01,245.183,180.41,308.982,99.6925,51.9278260869565,0.39256357064671715,1.92812155729698,0.8863413952187926,2.5312423263006423,0.8523014668689877,10.362225097024492
2017-09-01,246.435,182.311,309.625,99.7954,55.557619047619,0.5601498296463714,2.1805652303711787,1.5648850709184314,2.540453181610447,1.0630336308315114,17.26751854547366
2017-10-01,246.626,181.841,310.468,101.0247,57.5363636363636,0.7973611565562497,2.020757753132485,0.9717309582377709,2.6245504548339404,2.2919955326540453,11.908384477362599
2017-11-01,247.284,182.578,310.99,101.2664,62.8363636363636,0.8144893033662782,2.172493864295566,1.5264161750068173,2.542543334685221,2.9662701539719283,33.85880142922157
2017-12-01,247.805,182.758,311.887,101.4644,64.0642857142857,0.6908398390606596,2.129930719552253,1.351478751781543,2.5852967006219973,2.467143465957866,16.4324069156782
2018-01-01,248.859,183.957,312.764,101.4625,68.8891304347826,0.5931330115849143,2.151318868063945,1.3336197778952785,2.588963856844373,2.7352874765469437,23.654651411933123
2018-02-01,249.529,184.378,313.684,101.7085,65.6965,0.0621220496752377,2.263468931091861,1.6276698360203845,2.5979505529189817,3.3994953469032696,17.114411009697662
2018-03-01,249.577,183.752,314.414,102.2067,66.8918181818182,0.4390398658498096,2.3309497646499366,1.3463055192459272,2.8777661074736782,3.224806264183644,27.037398183574602
2018-04-01,250.227,184.54,314.9,103.3329,71.9328571428572,0.5206836434878508,2.4709963021052994,1.816857658333637,2.8211323711878844,3.309758614070435,33.26328715931899
2018-05-01,250.792,184.836,315.763,102.4024,76.934347826087,0.3803352583941684,2.781921607842497,2.5726970033296492,2.8848942194591887,2.2584201444366236,49.752456394241705
2018-06-01,251.018,184.778,316.311,103.198,75.8028571428572,0.4382582782566329,2.8075506935940187,2.7383474281774456,2.8382767466130776,2.8410387544831828,59.07349165771849
2018-07-01,251.214,184.568,316.923,103.3646,75.2290909090909,0.4506286785409499,2.854124785561929,2.8394401355086085,2.869356634413456,3.2543243815604805,52.73908549490582
2018-08-01,251.663,184.765,317.557,104.0327,73.8513043478261,0.5347319267561942,2.6429238568742575,2.413946011861867,2.7752425707646466,4.353587280888749,42.21913358005267
2018-09-01,252.182,185.277,318.067,104.1004,79.163,0.4695518130788805,2.332055105808828,1.62689031380443,2.7265240209931374,4.313826088176409,42.48810758457555
2018-10-01,252.772,185.742,318.794,103.9856,80.7834782608696,0.5350363814587438,2.492032470218053,2.145280767263702,2.6817578623239635,2.930867401734427,40.40421249321633
2018-11-01,252.594,184.729,319.438,104.0681,66.2286363636364,0.4585604437302485,2.147328577667773,1.1781266089013975,2.716486060645029,2.7666629800210174,5.398582175926037
2018-12-01,252.767,183.966,320.612,104.0936,57.9480952380952,0.46678271036044916,2.0023809043401064,0.6609833769246842,2.7974875515811792,2.5912536810940523,-9.546958040658604
2019-01-01,252.561,183.057,321.127,103.4021,59.9447826086956,0.5163269982157725,1.4875893578291333,-0.48924476915801485,2.673901088360542,1.9116422323518512,-12.983685190444705
2019-02-01,253.319,183.967,321.747,102.8371,64.384,0.1494300464099022,1.5188615351321877,-0.22291162720062818,2.5704211882021433,1.1096417703535089,-1.997823323921366
2019-03-01,254.277,185.182,322.447,102.8757,66.9419047619048,0.21740805683482972,1.8831863513063984,0.7782228220645004,2.554911676960958,0.6545559146318158,0.07487699011328175
2019-04-01,255.233,186.211,323.282,102.274,71.4759090909091,0.023340867086299205,2.000583470209061,0.9054947436870187,2.661797395998722,-1.0247462328067725,-0.6352424609530116
2019-05-01,255.296,185.936,323.706,102.392,70.3891304347826,-0.6169976158784283,1.7959105553606136,0.5951221623493153,2.515494215598424,-0.010156011968476264,-8.507536069715071
2019-06-01,255.213,185.025,324.511,102.4375,63.2085,-0.46896324362472697,1.671194894390049,0.13367392222018992,2.5923853422739063,-0.7369328862962377,-16.614620632467748
2019-07-01,255.802,185.372,325.341,101.9408,64.3221739130435,-0.4465187448917403,1.826331335037068,0.4356118070304671,2.6561656932440947,-1.3774541767684445,-14.498270368875843
2019-08-01,256.036,184.969,326.159,102.639,59.6181818181818,-0.2862335386566438,1.7376412106666406,0.11041052147322539,2.708805033427053,-1.3396749291328724,-19.27267589291165
2019-09-01,256.43,184.949,326.981,102.2917,62.4309523809524,0.13941206994352678,1.6844977040391562,-0.17703222742162517,2.802554178836525,-1.7374573008364869,-21.136196984762577
2019-10-01,257.155,185.47,327.904,101.4281,59.6313043478261,0.09695824736692539,1.7339736996186295,-0.14643968515467565,2.8576447486464707,-2.4594751580988228,-26.183787042120123
2019-11-01,257.879,186.057,328.698,101.9372,62.6866666666667,0.15785574083669202,2.092290394862917,0.7188909158821755,2.8988410896637173,-2.047601522464615,-5.3480939536820316
2019-12-01,258.63,186.909,329.354,101.7003,65.3481818181818,0.047138311694499384,2.3195274699624457,1.5997521281106097,2.726660262248437,-2.2991807373363926,12.770198139699618
2020-01-01,259.127,186.754,330.515,101.0338,63.8986956521739,0.06135518274142325,2.599767976845202,2.0195895267594244,2.923453960582556,-2.290379015513233,6.595925235542932
2020-02-01,259.25,186.298,331.304,101.3735,55.691,1.3152697877035144,2.3413166797595197,1.2670750732468372,2.9703462658548396,-1.4232217750208775,-13.501801689860827
2020-03-01,258.076,184.356,330.98,97.4078,33.9472727272727,2.6718218089606256,1.4940399642909163,-0.44604767201995577,2.646326373016339,-5.315054964389065,-49.28845713605783
2020-04-01,256.032,181.461,329.861,84.5619,26.8486363636364,3.370635634939588,0.3130472940411133,-2.5508697123155955,2.035065360892352,-17.318282261376304,-62.436803245848836
2020-05-01,255.802,181.207,329.655,85.9604,32.4223809523809,2.5546262441166214,0.1982013035848551,-2.5433482488598336,1.8377787251394606,-16.047738104539413,-53.93836981347412
2020-06-01,257.042,182.834,330.522,91.5934,40.8604545454546,2.254681658086881,0.7166562831830481,-1.1841643021213377,1.852325498981533,-10.586064673581452,-35.35607624693735
2020-07-01,258.352,183.628,332.357,95.0256,43.295652173913,2.982443119979106,0.9968647625897997,-0.9408109099540485,2.1565065577348053,-6.783544959427434,-32.68938292968152
2020-08-01,259.316,184.889,332.902,95.9549,45.0814285714286,1.4998300749975595,1.2810698495523853,-0.04325049062274822,2.067396576516356,-6.512241935326724,-24.383087178146578
2020-09-01,259.997,185.938,333.197,95.9669,41.9268181818182,0.6329757238426049,1.3910228912373812,0.534742009959488,1.9010278884705967,-6.183101854793705,-32.84289830150018
2020-10-01,260.319,186.248,333.517,96.7394,41.6068181818182,0.11579374904321646,1.2303863428671624,0.4194748476842536,1.7117814970235123,-4.622683457542831,-30.226550237559913
2020-11-01,260.911,186.472,334.416,97.0816,44.05,0.7787262828583652,1.1757452138405844,0.223049925560459,1.7395907489549778,-4.763324870606622,-29.72987344464537
2020-12-01,262.045,188.296,334.774,98.363,50.3769565217391,1.7178790195042362,1.3204191315779434,0.7420723453659184,1.6456457185885176,-3.28150457766595,-22.9099339566893
2021-01-01,262.639,189.42,334.842,98.8822,55.2247619047619,1.3702134240161492,1.3553199782346148,1.4275463979352532,1.3091690240987441,-2.1295843569181794,-13.57450830393735
2021-02-01,263.573,190.4,335.761,95.6149,62.3625,2.0002269882839623,1.667502410800381,2.2018486510859026,1.3452901262888561,-5.680577271180343,11.979493993643487
2021-03-01,264.847,191.908,336.761,98.3856,65.7960869565217,2.325361432822724,2.623645747764214,4.096422139773037,1.7466312163876951,1.0038210492383515,93.81847692189476
2021-04-01,266.625,193.647,338.508,98.5587,65.5318181818182,2.825648363064283,4.137373453318349,6.71549258518358,2.6214071987897825,16.55213518144698,144.07875802055264
2021-05-01,268.404,195.923,339.699,99.4333,68.3752380952381,3.103023578912014,4.9264665639830785,8.121099074539062,3.0468216772080003,15.673379835366053,110.8890096494195
2021-06-01,270.71,199.068,341.123,99.7987,73.5127272727273,2.825348234122199,5.317418943207719,8.879092510145824,3.207350796618691,8.958396565691418,79.91167276651112
2021-07-01,271.965,200.178,342.516,100.2519,74.4031818181818,2.9977609859481125,5.269167647240969,9.012786720979381,3.0566529364508543,5.4998863464161385,71.84908433602966
2021-08-01,272.752,201.155,343.003,100.0437,70.5881818181818,3.3726691295102964,5.181323173271246,8.797711059067858,3.034226288817732,4.261168528131454,56.5792923051216
2021-09-01,273.942,202.684,343.833,98.8579,74.7495454545454,3.4439515531518503,5.363523425270289,9.006227882412432,3.192105571178616,3.0124970172007215,78.28575765131865
2021-10-01,276.528,205.875,345.702,100.1861,83.8652380952381,3.9973582772216014,6.226591220771449,10.538099737983764,3.6534869287022875,3.5628709708763973,101.56609363579369
2021-11-01,278.824,208.886,347.099,100.8654,80.8904545454545,4.397341150213998,6.865559520296194,12.020035179544376,3.79258169465575,3.897545981936834,83.63326798060046
2021-12-01,280.806,211.54,348.284,100.5726,74.6782608695652,4.476788014421103,7.159457345112474,12.344393932956631,4.035558316954124,2.2463731281071153,48.23892911700487
2022-01-01,282.542,213.262,350.061,100.1856,85.6223809523809,3.7742338507320214,7.578082463000535,12.586844050258694,4.545128747289762,1.3181341030033655,55.04345876590892
2022-02-01,284.525,215.488,351.801,100.8064,94.267,2.8443686150284218,7.949220898953979,13.1764705882353,4.777207597070521,5.429593086433182,51.159751453197046
2022-03-01,287.467,219.138,353.927,101.3907,112.44,2.898398255994282,8.540780148538584,14.189090605915355,5.097383604396,3.0544104015221674,70.89162167698629
2022-04-01,288.582,218.636,356.716,101.44,106.155714285714,3.6010494683136973,8.235161744022502,12.904408537183642,5.378897987639886,2.923435475508507,61.991101774690115
2022-05-01,291.299,221.46,359.238,101.3335,112.113636363636,2.797766837545938,8.530051713089225,13.034202212093525,5.751856790864851,1.9110298059100916,63.96818422405464
2022-06-01,295.072,225.757,362.434,101.018,117.692727272727,2.465191201975087,8.999298141923106,13.406976510539103,6.247306689962273,1.2217594016755706,60.09843688167744
2022-07-01,294.94,223.995,364.066,101.223,105.252857142857,1.8665661387204668,8.447778206754553,11.897910859335203,6.291676885167385,0.968659945597028,41.462844156399356
2022-08-01,295.162,222.115,366.448,101.0963,97.6430434782609,1.540609951652756,8.216255059541266,10.41982550769307,6.835217184689335,1.0521402147261716,38.32774972128612
2022-09-01,296.421,221.998,369.186,101.2918,90.6081818181818,1.0517401256122718,8.205751582451759,9.529119220066695,7.3736377834588085,2.462018715752601,21.215696051663514
2022-10-01,297.979,223.553,370.701,101.2529,93.7185714285714,1.155588867878255,7.757261470809462,8.586763812993325,7.231372685145021,1.0648183730078253,11.749007761885522
2022-11-01,298.708,223.531,372.126,100.9552,90.9386363636364,1.2808627639016592,7.131380368978291,7.011001215974266,7.210334803615104,0.08902953837490735,12.421962362117235
2022-12-01,298.808,221.579,374.364,99.7664,81.5031818181818,1.3493458086116814,6.410831677385809,4.745674576912173,7.488141861239672,-0.8016099812473643,9.139100012702727
2023-01-01,300.456,222.601,376.731,100.505,84.0818181818182,1.0963315884113125,6.340296309929161,4.379120518423352,7.618672174278207,0.3188082918103907,-1.7992524307627877
2023-02-01,301.476,222.944,378.526,100.6416,83.6325,-0.21266372938901457,5.957648712766894,3.460053460053447,7.596624227901572,-0.1634816837026265,-11.281254309567512
2023-03-01,301.643,222.339,379.52,101.0205,79.2565217391304,-1.1522500434816365,4.931348641757127,1.4607233797880648,7.231152186750367,-0.36512224493961964,-29.512164942075415
2023-04-01,302.858,223.316,380.933,101.253,83.536,-1.2963029442259058,4.946947488062325,2.1405441006970616,6.788874062279238,-0.1843454258675048,-21.308051514621162
2023-05-01,303.316,223.278,381.878,100.9286,75.7473913043478,-1.5792072457474597,4.125314539356473,0.8209157409915901,6.3022286061051425,-0.39957171123073953,-32.436950792797205
2023-06-01,304.099,223.546,383.259,100.1196,74.975,-1.1083341821732566,3.0592533347792994,-0.9793716252430751,5.7458737314931785,-0.8893464531073647,-36.295978742796976
2023-07-01,304.615,223.086,384.826,100.9067,80.1090476190476,-0.9446596960492079,3.28032820234625,-0.4058126297461939,5.702262776529543,-0.31247838929887584,-23.88895675267261
2023-08-01,306.138,224.61,386.23,100.8393,85.1682608695652,-1.0675379998348977,3.7186358677607556,1.1232919883843895,5.398310265030792,-0.25421306219911566,-12.775905138058373
2023-09-01,307.374,225.137,388.233,101.0211,92.6733333333333,-0.651351905045143,3.6950823322234427,1.413976702492814,5.159188051551267,-0.2672476942852109,2.2792108545953704
2023-10-01,307.653,224.505,389.469,100.4689,88.9477272727273,-0.36401702866439434,3.2465375076767167,0.42584979848179216,5.062840402372792,-0.7742988102069082,-5.090606998294078
2023-11-01,308.087,223.388,391.438,100.8639,82.1863636363636,0.17168548261174435,3.139855644977696,-0.06397322966389396,5.189640068148971,-0.09043615385835313,-9.624372079074384
2023-12-01,308.735,223.166,392.93,100.6031,77.5409523809524,-0.15973171647551754,3.322200208829762,0.7162231077854742,4.959344381404196,0.8386591076755323,-4.861441417180967
2024-01-01,309.794,222.9,395.5,99.2223,79.11,-0.34082667716461806,3.1079425939238847,0.13432104977066928,4.982069434158598,-1.2762549126908995,-5.9130716834252635
2024-02-01,311.022,223.604,397.331,100.285,81.7957142857143,-0.18653245812508387,3.16642120765831,0.29603846705901216,4.967954645123451,-0.3543266402759926,-2.196258289882158
2024-03-01,312.107,223.654,399.455,100.4575,84.9614285714286,-0.34688424587365674,3.4690014354717524,0.5914391987010825,5.2526876053963,-0.557312624665296,7.198028259523759
2024-04-01,313.016,224.088,400.824,100.2434,88.9745454545455,-0.9512160423428564,3.3540471111874304,0.3456984721202261,5.2216531516041,-0.9971062585799939,6.5104212010935525
2024-05-01,313.14,223.471,401.647,100.863,83.0539130434783,-0.5745545688794631,3.238866396761142,0.08643932675858057,5.176784208569241,-0.06499644303002983,9.645905440853264
2024-06-01,313.131,222.779,402.381,100.894,82.9175,-0.34229930200578323,2.9700853998204435,-0.34310611686185766,4.989315319405407,0.7734749239909133,10.593531177059035
2024-07-01,313.566,222.451,403.608,99.9757,84.0486956521739,-0.04081378468969237,2.9384633061405374,-0.2846435903642641,4.8806473575070175,-0.9226344732312097,4.917856534583964
2024-08-01,314.131,222.155,404.953,100.4309,79.0186363636364,0.2095809149883752,2.6109140322338353,-1.0930056542451383,4.847629650726248,-0.4050008280501727,-7.220558977183911
2024-09-01,314.851,222.114,406.464,99.8084,73.0576190476191,0.10752038387224283,2.432541464144644,-1.342737977320474,4.695891384812723,-1.2004422838397089,-21.16651422816439
2024-10-01,315.564,222.085,407.912,99.4695,75.2665217391304,-0.34066085553908804,2.5714034967967203,-1.0779269949444226,4.735421817911045,-0.9947356843759692,-15.381174936205221
2024-11-01,316.449,222.652,409.02,99.2925,73.5085714285715,-0.2773754806726175,2.7141684004842848,-0.32947159202822984,4.491643631941722,-1.5579409481489392,-10.558676432245239
2024-12-01,317.603,223.7,410.191,100.3273,73.2277272727273,-0.2595294947082333,2.872366268806581,0.23928376186337363,4.392894408673298,-0.2741466217243804,-5.562512421867849
2025-01-01,319.086,224.629,412.259,100.0647,78.1939130434782,-0.17491289401374768,2.999412512831112,0.7756841633019151,4.237420986093565,0.849002693950851,-1.1579913494144778
2025-02-01,319.775,224.844,413.522,101.0993,75.193,0.0025641323312162174,2.8142703731568686,0.5545517969266944,4.074940037399544,0.8119858403550007,-8.072200778944072
2025-03-01,319.615,223.84,414.261,101.0404,71.7414285714286,-0.1779495321904014,2.4055852640280317,0.08316417323186442,3.7065501746129215,0.5802453773984029,-15.560002017722319
2025-04-01,320.321,223.805,415.719,101.1279,66.9272727272727,-0.24475351324119593,2.3337465177498906,-0.12628967191460339,3.716094844620077,0.8823523543694645,-24.77930358018645
2025-05-01,320.58,223.528,416.489,100.9773,64.0927272727273,0.27814850210551234,2.3759340869898393,0.02550666529437251,3.6952846653902416,0.11332203087355275,-22.829972816361966
2025-06-01,321.5,224.24,417.673,101.428,69.8466666666667,0.09014003663156944,2.6726833178446263,0.6558068758725,3.800378248475944,0.5292683410311749,-15.76366066672692
2025-07-01,322.132,224.168,419.057,101.591,,0.03118959448632442,2.7318012794754543,0.7718553748915502,3.827723930150051,1.615692613305031,
2025-08-01,323.364,225.207,420.395,101.33,,-0.08068132856131356,2.9392196249335534,1.3738155792127005,3.8132820351991503,0.8952424004962767,
2025-09-01,324.368,226.412,421.205,101.4279,,-0.03195117897242286,3.022699626172387,1.935042365632067,3.6266434419776283,1.6226089186881953,
