port_complex_id,year_month,unique_cargo_vessels,n_with_size,dwt_proxy_sum,deck_area_sum
baltimore_md,2015-01,107,80,6935275.7299999995,599865.0
baltimore_md,2015-02,108,91,6934672.739999999,620834.0
baltimore_md,2015-03,120,98,8355859.489999999,725155.0
baltimore_md,2015-04,109,82,6976431.85,608819.0
baltimore_md,2015-05,108,90,7946737.61,676741.0
baltimore_md,2015-06,111,95,7165207.359999999,655958.0
baltimore_md,2015-07,104,89,6498915.4,605193.0
baltimore_md,2015-08,104,84,6712946.76,586803.0
baltimore_md,2015-09,98,87,7445186.72,640732.0
baltimore_md,2015-10,98,90,6952429.99,638196.0
baltimore_md,2015-11,85,68,5575706.949999999,485292.0
baltimore_md,2015-12,101,88,7132536.48,626068.0
baltimore_md,2016-01,95,84,6861851.639999999,598471.0
baltimore_md,2016-02,50,45,3839603.4200000004,320066.0
baltimore_md,2016-03,66,55,4601199.92,398297.0
baltimore_md,2016-04,60,49,3939750.8400000003,357854.0
baltimore_md,2016-05,104,89,8058549.500000001,677133.0
baltimore_md,2016-06,90,78,6741333.26,574578.0
baltimore_md,2016-07,88,81,6969168.61,613516.0
baltimore_md,2016-08,102,94,8274939.139999999,701936.0
baltimore_md,2016-09,91,78,6757907.24,577349.0
baltimore_md,2016-10,97,89,7221804.279999999,626056.0
baltimore_md,2016-11,84,71,6313568.739999999,536346.0
baltimore_md,2016-12,86,79,6764022.37,586988.0
baltimore_md,2017-01,80,77,7040275.0200000005,590379.0
baltimore_md,2017-02,77,70,6465497.7,540325.0
baltimore_md,2017-03,88,76,6475244.319999999,562183.0
baltimore_md,2017-04,85,72,6316989.18,533004.0
baltimore_md,2017-05,90,78,7433469.28,623534.0
baltimore_md,2017-06,82,77,7495329.639999999,614094.0
baltimore_md,2017-07,84,75,6956529.94,575262.0
baltimore_md,2017-08,87,82,8363447.720000001,667809.0
baltimore_md,2017-09,91,84,8330635.700000001,674373.0
baltimore_md,2017-10,96,83,7766864.02,633609.0
baltimore_md,2017-11,86,77,7954438.319999999,643961.0
baltimore_md,2017-12,93,82,7601365.819999999,632525.0
baltimore_md,2018-01,139,113,9785366.06,826186.0
baltimore_md,2018-02,130,110,9734782.4,792930.0
baltimore_md,2018-03,152,126,11300078.22,938231.0
baltimore_md,2018-04,155,133,11433231.600000003,943403.0
baltimore_md,2018-05,154,129,12150526.700000003,980033.0
baltimore_md,2018-06,156,127,10831427.19,906464.0
baltimore_md,2018-07,142,121,10726459.2,876428.0
baltimore_md,2018-08,154,130,11009385.300000003,919199.0
baltimore_md,2018-09,137,119,10377692.3,858886.0
baltimore_md,2018-10,131,111,9886516.9,815703.0
baltimore_md,2018-11,151,132,10508256.5,912028.0
baltimore_md,2018-12,135,126,10770799.7,905170.0
baltimore_md,2019-01,142,118,10426984.94,856240.0
baltimore_md,2019-02,130,110,10248994.599999996,837242.0
baltimore_md,2019-03,154,131,11453483.700000003,961951.0
baltimore_md,2019-04,138,115,10397508.7,864413.0
baltimore_md,2019-05,140,113,10740216.799999999,867843.0
baltimore_md,2019-06,129,115,10350392.92,845833.0
baltimore_md,2019-07,137,118,10453149.399999999,855767.0
baltimore_md,2019-08,140,127,10500670.0,875489.0
baltimore_md,2019-09,120,107,9598974.200000001,780099.0
baltimore_md,2019-10,128,111,9605498.190000001,820641.0
baltimore_md,2019-11,129,112,9481373.190000001,799602.0
baltimore_md,2019-12,124,105,8060905.9,702412.0
baltimore_md,2020-01,118,100,8657465.2,719121.0
baltimore_md,2020-02,121,107,8981470.94,753684.0
baltimore_md,2020-03,120,101,8482548.899999999,712081.0
baltimore_md,2020-04,116,104,8971412.100000001,737611.0
baltimore_md,2020-05,92,86,7127111.600000001,596402.0
baltimore_md,2020-06,98,85,6921577.7,592888.0
baltimore_md,2020-07,111,103,8524947.5,724147.0
baltimore_md,2020-08,123,112,9531393.72,813887.0
baltimore_md,2020-09,115,100,9325049.700000001,773139.0
baltimore_md,2020-10,126,113,9425261.0,818378.0
baltimore_md,2020-11,110,93,7896711.2,682347.0
baltimore_md,2020-12,123,110,9452958.6,817580.0
baltimore_md,2021-01,117,105,8427559.7,744997.0
baltimore_md,2021-02,97,83,7446530.500000001,612938.0
baltimore_md,2021-03,133,119,9374361.4,814086.0
baltimore_md,2021-04,155,131,10844992.099999998,954460.0
baltimore_md,2021-05,150,130,11211561.700000001,973537.0
baltimore_md,2021-06,155,141,12649464.899999999,1071099.0
baltimore_md,2021-07,135,118,9829222.500000002,873891.0
baltimore_md,2021-08,148,126,10951960.800000003,958873.0
baltimore_md,2021-09,146,129,10978453.5,964391.0
baltimore_md,2021-10,147,124,10355844.6,926765.0
baltimore_md,2021-11,146,125,11055092.5,962560.0
baltimore_md,2021-12,157,134,12162899.399999999,1055527.0
baltimore_md,2022-01,143,122,10257331.500000002,909144.0
baltimore_md,2022-02,143,118,9947521.6,876260.0
baltimore_md,2022-03,167,147,12333269.600000003,1100779.0
baltimore_md,2022-04,154,136,11179410.6,1000724.0
baltimore_md,2022-05,155,134,11871705.7,1016334.0
baltimore_md,2022-06,171,146,12647673.599999998,1103106.0
baltimore_md,2022-07,149,129,10141987.0,916117.0
baltimore_md,2022-08,153,136,10914220.2,992099.0
baltimore_md,2022-09,147,123,10339677.100000001,929523.0
baltimore_md,2022-10,153,132,11677687.819999997,1022445.0
baltimore_md,2022-11,139,118,10546496.9,909410.0
baltimore_md,2022-12,159,141,11627227.500000002,1040130.0
baltimore_md,2023-01,173,145,13137494.900000002,1156406.0
baltimore_md,2023-02,153,130,10655286.3,955918.0
baltimore_md,2023-03,160,132,12088248.900000002,1053665.0
baltimore_md,2023-04,167,139,12443170.700000001,1085749.0
baltimore_md,2023-05,168,136,11770791.4,1039709.0
baltimore_md,2023-06,177,147,13533073.700000001,1182385.0
baltimore_md,2023-07,167,145,12982838.700000001,1163858.0
baltimore_md,2023-08,169,137,12633155.800000003,1096215.0
baltimore_md,2023-09,168,145,12488085.999999998,1124294.0
baltimore_md,2023-10,170,136,11688907.7,1062656.0
baltimore_md,2023-11,158,139,12063101.599999998,1087048.0
baltimore_md,2023-12,145,123,10216548.6,955131.0
baltimore_md,2024-01,162,136,11204039.24,1043844.75
baltimore_md,2024-02,156,134,11781049.040000003,1057906.75
baltimore_md,2024-03,150,123,9902910.9,919281.0
baltimore_md,2024-04,48,39,2315953.4,239994.0
baltimore_md,2024-05,90,75,4842508.800000001,484289.0
baltimore_md,2024-06,134,110,8416355.0,795298.0
baltimore_md,2024-07,154,123,9840235.9,910405.0
baltimore_md,2024-08,162,132,10681553.9,1008447.0
baltimore_md,2024-09,152,129,11309758.2,1032981.0
baltimore_md,2024-10,156,120,10264142.2,950112.0
baltimore_md,2024-11,176,143,11628829.259999998,1090972.0
baltimore_md,2024-12,170,139,12102685.16,1109289.0
baltimore_md,2025-01,148,125,11089423.100000001,1009984.0
baltimore_md,2025-02,155,132,11331097.600000001,1038311.0
baltimore_md,2025-03,195,164,13945019.400000002,1293320.0
baltimore_md,2025-04,180,150,14238885.919999998,1254936.0
baltimore_md,2025-05,185,147,13726781.899999997,1236876.0
baltimore_md,2025-06,180,149,13731594.6,1226673.0
baltimore_md,2025-07,174,142,13203029.419999998,1195814.0
baltimore_md,2025-08,171,143,14010319.399999999,1249994.0
baltimore_md,2025-09,176,135,12304509.8,1129038.0
baltimore_md,2025-10,184,136,13294524.100000001,1180110.0
baltimore_md,2025-11,170,130,12382350.96,1119650.0
baltimore_md,2025-12,179,140,12436303.759999998,1130758.0
boston_ma,2015-01,24,18,1768676.6400000001,147744.0
boston_ma,2015-02,19,16,1455929.4999999998,122683.0
boston_ma,2015-03,22,17,1703925.8,141239.0
boston_ma,2015-04,19,16,1658470.4000000001,135392.0
boston_ma,2015-05,18,15,1565961.6,127392.0
boston_ma,2015-06,20,17,1762216.36,144874.0
boston_ma,2015-07,23,20,1916575.0,163122.0
boston_ma,2015-08,20,16,1612884.88,135584.0
boston_ma,2015-09,16,14,1363250.0000000002,113706.0
boston_ma,2015-10,19,16,1489230.4,129126.0
boston_ma,2015-11,17,17,1686685.76,141160.0
boston_ma,2015-12,18,14,1265680.0,112704.0
boston_ma,2016-01,22,20,1930805.76,160936.0
boston_ma,2016-02,10,9,822115.2,70048.0
boston_ma,2016-03,10,8,708432.4,63398.0
boston_ma,2016-04,11,11,1059433.0,89154.0
boston_ma,2016-05,17,13,1446076.8,115104.0
boston_ma,2016-06,14,13,1282808.0,110432.0
boston_ma,2016-07,16,15,1487548.1800000002,122699.0
boston_ma,2016-08,11,10,1265465.33,97042.0
boston_ma,2016-09,16,15,1691784.3,135375.0
boston_ma,2016-10,15,13,1433581.4,115550.0
boston_ma,2016-11,17,16,1657266.0,134762.0
boston_ma,2016-12,17,16,1737697.9000000004,137049.0
boston_ma,2017-01,15,14,1543679.5999999999,119890.0
boston_ma,2017-02,17,17,1817893.1,143221.0
boston_ma,2017-03,14,12,1277575.8,100998.0
boston_ma,2017-04,11,11,1337400.5,104671.0
boston_ma,2017-05,16,16,2265654.0999999996,168849.0
boston_ma,2017-06,14,14,2094791.4,157070.0
boston_ma,2017-07,14,14,2230300.9,162576.0
boston_ma,2017-08,15,14,1847998.6500000001,140625.0
boston_ma,2017-09,17,17,2708913.9,197085.0
boston_ma,2017-10,19,18,2516462.1999999997,191108.0
boston_ma,2017-11,19,18,2579186.9,192628.0
boston_ma,2017-12,17,15,2024059.15,153644.0
boston_ma,2018-01,33,33,3934085.8000000003,309692.0
boston_ma,2018-02,34,29,3879289.35,294414.0
boston_ma,2018-03,28,26,3228994.9499999997,248232.0
boston_ma,2018-04,20,19,2290990.6,180092.0
boston_ma,2018-05,26,25,3190077.45,249087.0
boston_ma,2018-06,24,22,2758582.4,214548.0
boston_ma,2018-07,28,22,2825668.9,221937.0
boston_ma,2018-08,22,22,2705955.475,210330.25
boston_ma,2018-09,19,19,2118343.1,171001.0
boston_ma,2018-10,30,28,3030716.9,244205.0
boston_ma,2018-11,26,25,2943099.7,235015.0
boston_ma,2018-12,23,21,2316356.4,183717.0
boston_ma,2019-01,24,21,2382736.6,181625.0
boston_ma,2019-02,30,26,3080436.9,238169.0
boston_ma,2019-03,24,21,2162493.8,165234.0
boston_ma,2019-04,22,21,2614883.5,199931.0
boston_ma,2019-05,23,21,2204787.3,177976.0
boston_ma,2019-06,22,20,2801554.2,208512.0
boston_ma,2019-07,22,21,2527141.6,195353.0
boston_ma,2019-08,25,23,2876275.9,222090.0
boston_ma,2019-09,23,20,2391492.1999999997,182177.0
boston_ma,2019-10,29,28,3376464.7,260209.0
boston_ma,2019-11,28,26,2926548.2,228497.0
boston_ma,2019-12,21,19,2343254.0999999996,183135.0
boston_ma,2020-01,30,28,3298928.4,258943.0
boston_ma,2020-02,26,22,2828196.0,211456.0
boston_ma,2020-03,25,22,2172410.9,177886.0
boston_ma,2020-04,17,17,2127954.4000000004,159908.0
boston_ma,2020-05,13,13,1512873.8,123988.0
boston_ma,2020-06,15,14,1413332.9000000001,114003.0
boston_ma,2020-07,18,17,1611884.7,140118.0
boston_ma,2020-08,17,16,1561982.0999999999,129547.0
boston_ma,2020-09,13,11,1227841.2,99898.0
boston_ma,2020-10,20,19,1786083.5999999999,150177.0
boston_ma,2020-11,22,21,1953582.0,165274.0
boston_ma,2020-12,17,16,1656030.5999999999,137101.0
boston_ma,2021-01,20,19,1791985.5,155056.0
boston_ma,2021-02,12,10,984219.5,77679.0
boston_ma,2021-03,20,18,2074432.7999999998,171780.0
boston_ma,2021-04,19,17,1847329.49,156021.0
boston_ma,2021-05,19,18,1721185.6,150370.0
boston_ma,2021-06,15,13,1384767.6,115626.0
boston_ma,2021-07,16,13,1151605.6,98924.0
boston_ma,2021-08,21,21,2053396.4,172264.0
boston_ma,2021-09,12,10,837044.2,74650.0
boston_ma,2021-10,14,13,1510687.0999999999,121439.0
boston_ma,2021-11,18,17,1745221.2,150270.0
boston_ma,2021-12,18,15,1260692.0,112177.0
boston_ma,2022-01,19,16,1513370.4000000001,126456.0
boston_ma,2022-02,19,14,1021674.3999999999,97266.0
boston_ma,2022-03,21,16,1183897.2,119301.0
boston_ma,2022-04,15,14,1201456.9,109598.0
boston_ma,2022-05,17,15,1466115.6,122128.0
boston_ma,2022-06,14,14,1684435.8,134932.0
boston_ma,2022-07,18,17,1904229.4999999998,155044.0
boston_ma,2022-08,17,14,1522629.4000000001,124964.0
boston_ma,2022-09,16,11,1219682.7,101451.0
boston_ma,2022-10,27,21,2577346.1,212124.0
boston_ma,2022-11,30,26,2805087.9,235108.0
boston_ma,2022-12,31,27,2960155.9,242267.0
boston_ma,2023-01,34,25,2769346.0,232833.0
boston_ma,2023-02,34,31,3123504.6,275021.0
boston_ma,2023-03,31,28,2955448.1999999997,252512.0
boston_ma,2023-04,32,28,2954076.8,245594.0
boston_ma,2023-05,32,29,3372026.1999999997,281952.0
boston_ma,2023-06,21,18,1685236.8,152580.0
boston_ma,2023-07,30,28,3156350.8,271110.0
boston_ma,2023-08,34,28,3389500.0,280900.0
boston_ma,2023-09,20,19,1818023.8,162174.0
boston_ma,2023-10,31,31,3093611.0,261632.0
boston_ma,2023-11,27,25,2831414.5999999996,230781.0
boston_ma,2023-12,25,22,2408765.6999999997,204326.0
boston_ma,2024-01,34,27,2797810.7,239767.0
boston_ma,2024-02,32,25,2388872.2,208476.0
boston_ma,2024-03,24,20,2088116.8,166106.0
boston_ma,2024-04,23,20,2438731.1,199095.0
boston_ma,2024-05,27,24,2546575.4,216576.0
boston_ma,2024-06,24,23,2834394.0,229050.0
boston_ma,2024-07,24,20,2059206.6,174170.0
boston_ma,2024-08,22,19,2105995.2,180028.0
boston_ma,2024-09,19,17,2058557.6,164280.0
boston_ma,2024-10,22,18,2004952.0000000002,164922.0
boston_ma,2024-11,27,23,2592084.0,223596.0
boston_ma,2024-12,25,23,2474941.06,199420.0
boston_ma,2025-01,24,20,1994513.8000000003,169402.0
boston_ma,2025-02,30,27,2779140.6000000006,238815.0
boston_ma,2025-03,35,28,3175629.7,274793.0
boston_ma,2025-04,30,27,3028542.0,253482.0
boston_ma,2025-05,30,27,3213290.7,272645.0
boston_ma,2025-06,30,29,3184688.7,262807.0
boston_ma,2025-07,28,23,2688518.9800000004,225187.0
boston_ma,2025-08,34,28,3215686.7,272085.0
boston_ma,2025-09,23,21,2647130.0999999996,221108.0
boston_ma,2025-10,26,21,2704742.1,228959.0
boston_ma,2025-11,26,22,2909365.9,240226.0
boston_ma,2025-12,25,18,2265417.7,187856.0
charleston_sc,2015-01,120,107,11861200.940000001,958131.0
charleston_sc,2015-02,129,116,12833572.42,1029842.0
charleston_sc,2015-03,116,102,11694282.72,930691.0
charleston_sc,2015-04,125,114,11961012.859999998,998736.0
charleston_sc,2015-05,139,122,14196140.02,1122243.0
charleston_sc,2015-06,130,116,12943018.38,1050117.0
charleston_sc,2015-07,138,128,13841958.849999998,1136606.0
charleston_sc,2015-08,125,115,13627799.899999999,1071215.0
charleston_sc,2015-09,118,112,12832592.150000002,1029107.0
charleston_sc,2015-10,126,115,13361665.32,1065533.0
charleston_sc,2015-11,110,102,12144127.28,948401.0
charleston_sc,2015-12,117,108,12603028.28,1000672.0
charleston_sc,2016-01,104,100,12261055.819999998,952979.0
charleston_sc,2016-02,73,71,8150558.18,665421.0
charleston_sc,2016-03,63,61,7025526.240000001,563061.0
charleston_sc,2016-04,87,81,9583231.879999999,759101.0
charleston_sc,2016-05,124,118,13385780.135000002,1077427.25
charleston_sc,2016-06,112,107,12309885.114999996,966940.25
charleston_sc,2016-07,122,114,14151354.139999997,1099034.0
charleston_sc,2016-08,114,108,13679855.38,1052839.0
charleston_sc,2016-09,103,98,12266229.579999998,975984.0
charleston_sc,2016-10,114,109,14298893.715000002,1085329.25
charleston_sc,2016-11,105,99,13083638.459999999,992286.0
charleston_sc,2016-12,106,102,13554200.1,1022992.0
charleston_sc,2017-01,101,100,13566760.4,1018916.0
charleston_sc,2017-02,94,91,11710130.799999999,887645.0
charleston_sc,2017-03,109,105,13585504.399999999,1022285.0
charleston_sc,2017-04,97,95,13235286.700000001,989686.0
charleston_sc,2017-05,106,100,13697328.2,1018600.0
charleston_sc,2017-06,103,95,12867201.974999998,960515.25
charleston_sc,2017-07,92,88,12952367.999999998,950326.0
charleston_sc,2017-08,98,90,13825177.975,1010088.25
charleston_sc,2017-09,92,88,11829976.299999999,883378.0
charleston_sc,2017-10,106,103,15030482.975000001,1101141.25
charleston_sc,2017-11,97,92,12914831.775,962810.25
charleston_sc,2017-12,101,97,13760760.399999999,1010417.0
charleston_sc,2018-01,143,137,19477907.674999997,1443199.25
charleston_sc,2018-02,141,133,17756911.5,1329387.0
charleston_sc,2018-03,152,145,18634938.3,1412665.0
charleston_sc,2018-04,147,140,19308108.6,1446526.0
charleston_sc,2018-05,146,135,18763011.900000002,1405231.0
charleston_sc,2018-06,152,145,18984154.475,1442463.25
charleston_sc,2018-07,157,152,20369331.500000004,1530618.0
charleston_sc,2018-08,155,148,20040551.475,1490277.25
charleston_sc,2018-09,147,139,18212756.060000002,1383192.0
charleston_sc,2018-10,159,149,19947221.75,1490954.0
charleston_sc,2018-11,137,129,17358128.900000002,1319306.0
charleston_sc,2018-12,137,131,17153830.8,1304776.0
charleston_sc,2019-01,154,146,19512559.4,1458817.0
charleston_sc,2019-02,129,127,17433829.3,1317094.0
charleston_sc,2019-03,140,136,17658450.4,1350278.0
charleston_sc,2019-04,144,139,17936143.279999997,1369964.0
charleston_sc,2019-05,149,144,18377602.900000002,1414242.0
charleston_sc,2019-06,133,128,17391965.9,1307710.0
charleston_sc,2019-07,141,133,18159702.7,1370118.0
charleston_sc,2019-08,140,137,18565191.6,1407699.0
charleston_sc,2019-09,141,138,17871842.6,1363092.0
charleston_sc,2019-10,140,132,18288579.3,1379090.0
charleston_sc,2019-11,130,126,17470774.599999998,1304528.0
charleston_sc,2019-12,122,119,15827396.799999999,1201948.0
charleston_sc,2020-01,138,132,17823134.700000003,1354893.0
charleston_sc,2020-02,122,118,16473499.200000001,1238224.0
charleston_sc,2020-03,127,121,15697295.2,1201174.0
charleston_sc,2020-04,115,111,14339870.999999998,1112240.0
charleston_sc,2020-05,106,103,13584168.0,1037634.0
charleston_sc,2020-06,112,109,14695317.200000001,1125972.0
charleston_sc,2020-07,118,115,16019094.5,1221914.0
charleston_sc,2020-08,129,125,16451298.800000003,1250093.0
charleston_sc,2020-09,129,124,16079283.5,1234044.0
charleston_sc,2020-10,132,128,16578335.1,1282951.0
charleston_sc,2020-11,135,127,16902663.060000002,1303821.0
charleston_sc,2020-12,126,117,15181578.599999998,1174236.0
charleston_sc,2021-01,120,111,15383636.100000001,1163727.0
charleston_sc,2021-02,111,99,12395953.9,964045.0
charleston_sc,2021-03,140,133,17352349.6,1341847.0
charleston_sc,2021-04,150,134,19538281.2,1499759.0
charleston_sc,2021-05,164,154,20406964.899999995,1590748.0
charleston_sc,2021-06,162,152,20228845.099999998,1586461.0
charleston_sc,2021-07,169,154,20435037.8,1603016.0
charleston_sc,2021-08,153,144,19253796.400000006,1510981.0
charleston_sc,2021-09,144,136,17015836.1,1354930.0
charleston_sc,2021-10,142,133,17542854.000000004,1407440.0
charleston_sc,2021-11,153,145,19721588.899999995,1532458.0
charleston_sc,2021-12,150,142,18833757.6,1494028.0
charleston_sc,2022-01,138,133,17715253.7,1402396.0
charleston_sc,2022-02,134,126,16949217.200000003,1331631.0
charleston_sc,2022-03,141,123,15883172.399999999,1267251.0
charleston_sc,2022-04,118,110,14416979.3,1172956.0
charleston_sc,2022-05,138,129,14944119.899999997,1236143.0
charleston_sc,2022-06,121,108,12503831.699999997,1024562.0
charleston_sc,2022-07,129,117,14041868.799999999,1136292.0
charleston_sc,2022-08,134,119,15498605.299999999,1258893.0
charleston_sc,2022-09,134,118,15504760.000000002,1238791.0
charleston_sc,2022-10,149,136,17845120.200000003,1435402.0
charleston_sc,2022-11,134,127,17034147.6,1357882.0
charleston_sc,2022-12,148,140,19556091.500000004,1585935.0
charleston_sc,2023-01,149,139,19245870.0,1512098.0
charleston_sc,2023-02,139,134,17685458.3,1432592.0
charleston_sc,2023-03,133,127,17101382.800000004,1362050.0
charleston_sc,2023-04,147,140,18836699.599999998,1518872.0
charleston_sc,2023-05,151,139,18657555.2,1509598.0
charleston_sc,2023-06,142,134,17986786.699999996,1451133.0
charleston_sc,2023-07,149,140,20053714.400000002,1614141.0
charleston_sc,2023-08,139,134,18832474.999999993,1523243.0
charleston_sc,2023-09,144,132,16947601.4,1383722.0
charleston_sc,2023-10,145,135,19169802.400000002,1531729.0
charleston_sc,2023-11,133,125,17154394.4,1407116.0
charleston_sc,2023-12,130,120,16364633.100000001,1330737.0
charleston_sc,2024-01,139,127,17437510.799999997,1398068.0
charleston_sc,2024-02,138,127,16643068.9,1379996.0
charleston_sc,2024-03,144,125,17563082.099999998,1408560.0
charleston_sc,2024-04,146,135,18208831.4,1494596.0
charleston_sc,2024-05,129,119,15089772.200000001,1265601.0
charleston_sc,2024-06,143,131,17226662.9,1395234.0
charleston_sc,2024-07,130,114,16425443.799999999,1321020.0
charleston_sc,2024-08,121,107,14400051.999999998,1177111.0
charleston_sc,2024-09,122,109,15515781.799999999,1236554.0
charleston_sc,2024-10,130,116,15480210.6,1275301.0
charleston_sc,2024-11,135,124,17458923.9,1430623.0
charleston_sc,2024-12,138,123,16667574.9,1368100.0
charleston_sc,2025-01,117,105,15227659.5,1223960.0
charleston_sc,2025-02,133,120,17588444.1,1414620.0
charleston_sc,2025-03,165,138,19129978.859999996,1565440.0
charleston_sc,2025-04,139,126,16876323.3,1378529.0
charleston_sc,2025-05,159,143,19414040.66,1593969.0
charleston_sc,2025-06,142,128,16892420.259999998,1383886.0
charleston_sc,2025-07,156,137,18161543.8,1511461.0
charleston_sc,2025-08,157,135,19174063.560000002,1559037.0
charleston_sc,2025-09,153,127,17751366.8,1451340.0
charleston_sc,2025-10,159,123,16450927.359999998,1341033.0
charleston_sc,2025-11,145,121,16632967.099999998,1363494.0
charleston_sc,2025-12,145,114,16026561.860000001,1297373.0
houston_tx,2015-01,172,130,8964399.69,779153.0
houston_tx,2015-02,154,129,8916565.679999998,775947.0
houston_tx,2015-03,177,135,9838719.379999999,858330.0
houston_tx,2015-04,187,139,9552448.020000001,829455.75
houston_tx,2015-05,149,125,9342484.5,807887.0
houston_tx,2015-06,156,122,8662254.79,757195.0
houston_tx,2015-07,151,133,9690371.85,828668.0
houston_tx,2015-08,163,140,9952124.92,850074.0
houston_tx,2015-09,156,128,9368776.4,798825.0
houston_tx,2015-10,142,117,8919002.330000002,754915.0
houston_tx,2015-11,146,121,8808258.65,750707.0
houston_tx,2015-12,143,108,8573805.330000002,718055.0
houston_tx,2016-01,133,118,8818818.44,751199.0
houston_tx,2016-02,76,63,4707635.5,400406.0
houston_tx,2016-03,76,62,4429900.390000001,381200.0
houston_tx,2016-04,91,76,5682151.4,482487.0
houston_tx,2016-05,115,93,7021319.28,601283.0
houston_tx,2016-06,127,110,8384450.1,712406.0
houston_tx,2016-07,132,111,8147177.760000001,699928.0
houston_tx,2016-08,133,110,8758108.479999999,737044.0
houston_tx,2016-09,120,100,7813856.15,664835.0
houston_tx,2016-10,141,120,8999670.06,771294.0
houston_tx,2016-11,127,114,8893646.61,746408.0
houston_tx,2016-12,131,113,8808488.38,743269.0
houston_tx,2017-01,136,120,9249979.74,777223.0
houston_tx,2017-02,115,100,7626973.1,649139.0
houston_tx,2017-03,146,125,9431107.6,789551.0
houston_tx,2017-04,142,125,9454260.900000002,796050.0
houston_tx,2017-05,121,107,9092883.839999998,738282.0
houston_tx,2017-06,137,117,9300511.820000002,767640.0
houston_tx,2017-07,137,116,9515184.76,782682.0
houston_tx,2017-08,106,93,7592883.64,619239.0
houston_tx,2017-09,129,111,9000131.5,737529.0
houston_tx,2017-10,126,109,8682960.14,713859.75
houston_tx,2017-11,119,113,9523640.0,780005.75
houston_tx,2017-12,107,95,7943573.500000001,650816.0
houston_tx,2018-01,187,163,12044697.799999999,1015374.0
houston_tx,2018-02,190,157,11932045.600000001,990556.0
houston_tx,2018-03,219,183,14085979.16,1168119.0
houston_tx,2018-04,206,170,13624594.58,1118384.0
houston_tx,2018-05,207,177,13598287.06,1142456.75
houston_tx,2018-06,195,170,13807846.48,1131914.0
houston_tx,2018-07,202,178,14045623.9,1163412.0
houston_tx,2018-08,215,192,15028241.48,1257762.0
houston_tx,2018-09,195,175,14194126.500000002,1177569.0
houston_tx,2018-10,180,162,13429351.024999997,1100320.25
houston_tx,2018-11,170,145,12435741.3,1010755.0
houston_tx,2018-12,173,156,12966947.500000002,1057552.0
houston_tx,2019-01,197,180,14237526.995000001,1169114.25
houston_tx,2019-02,153,135,11272654.600000001,920366.0
houston_tx,2019-03,183,164,14341605.5,1165664.0
houston_tx,2019-04,210,184,15637303.924999997,1275283.25
houston_tx,2019-05,199,173,14143639.13,1172361.0
houston_tx,2019-06,191,176,14522447.584999999,1199918.25
houston_tx,2019-07,182,159,12622505.690000001,1056648.0
houston_tx,2019-08,202,181,14976468.700000001,1233830.0
houston_tx,2019-09,184,168,13316556.935,1108217.25
houston_tx,2019-10,175,149,12547111.7,1029806.0
houston_tx,2019-11,176,160,13130980.450000001,1075634.0
houston_tx,2019-12,170,156,12850777.075000001,1057465.25
houston_tx,2020-01,188,169,14026453.599999998,1162911.0
houston_tx,2020-02,161,147,11987294.9,992787.0
houston_tx,2020-03,163,153,12734720.4,1050392.0
houston_tx,2020-04,166,153,12740077.775000002,1054542.25
houston_tx,2020-05,171,160,13346887.074999997,1104961.25
houston_tx,2020-06,167,154,12634342.200000003,1046213.0
