port_complex_id,year_month,unique_vessels,unique_cargo_vessels,n_pings,days_sampled,ship_days,port_calls,cargo_port_calls,freight_port_calls
mobile_al,2015-08,64,50,106440,31,261.1002199074074,61,46,61
mobile_al,2015-09,48,41,66485,30,194.7989814814815,48,39,48
mobile_al,2015-10,61,53,79643,31,223.0723148148148,60,52,60
mobile_al,2015-11,50,41,61465,29,178.84763888888892,50,39,50
mobile_al,2015-12,60,46,75442,31,224.53126157407405,63,47,63
mobile_al,2016-01,54,38,75805,31,225.13909722222218,60,38,60
mobile_al,2016-02,27,20,34923,19,80.6371412037037,25,18,25
mobile_al,2016-03,34,21,27853,25,64.39334490740741,36,21,36
mobile_al,2016-04,36,24,37492,20,93.27914351851852,37,25,37
mobile_al,2016-05,58,40,101830,31,304.57479166666656,67,44,67
mobile_al,2016-06,59,42,92298,30,216.90550925925925,55,38,55
mobile_al,2016-07,53,39,74902,31,220.16504629629628,48,35,48
mobile_al,2016-08,55,44,70715,31,191.62689814814814,57,44,57
mobile_al,2016-09,54,47,65780,30,190.0533796296296,55,45,55
mobile_al,2016-10,51,40,76917,31,190.6795833333334,50,39,50
mobile_al,2016-11,53,39,71397,30,157.11371527777786,52,37,52
mobile_al,2016-12,58,47,92216,31,204.4542476851852,56,43,56
mobile_al,2017-01,57,45,79865,31,220.59188657407412,57,41,57
mobile_al,2017-02,46,39,61793,28,181.06319444444443,47,40,47
mobile_al,2017-03,56,49,74367,31,204.53583333333336,59,48,59
mobile_al,2017-04,56,46,62985,30,187.89545138888892,58,46,58
mobile_al,2017-05,70,62,84660,31,246.46854166666662,65,57,65
mobile_al,2017-06,60,48,72316,30,227.38929398148161,61,47,61
mobile_al,2017-07,65,55,74480,31,286.2173379629629,72,60,72
mobile_al,2017-08,60,51,67413,31,219.31644675925915,64,54,64
mobile_al,2017-09,58,46,90135,30,282.475150462963,66,50,66
mobile_al,2017-10,64,51,76078,31,245.628125,71,56,71
mobile_al,2017-11,51,40,57714,30,164.2382986111111,55,43,55
mobile_al,2017-12,57,45,68008,31,194.74600694444442,62,48,62
mobile_al,2018-01,91,76,118142,31,398.47560185185176,99,81,99
mobile_al,2018-02,85,72,117501,28,353.41930555555564,92,74,92
mobile_al,2018-03,90,79,98982,31,376.28184027777775,102,86,102
mobile_al,2018-04,80,68,95220,30,326.0901967592593,85,72,85
mobile_al,2018-05,93,75,135136,31,411.53704861111095,93,74,93
mobile_al,2018-06,87,73,126137,30,379.9569675925926,91,75,91
mobile_al,2018-07,90,76,126489,31,394.50418981481505,94,77,94
mobile_al,2018-08,85,74,118865,31,389.0015046296296,89,75,89
mobile_al,2018-09,84,71,102998,30,328.08846064814816,94,78,94
mobile_al,2018-10,93,79,121529,31,415.46374999999995,96,81,96
mobile_al,2018-11,84,70,95681,30,301.2298263888889,86,70,86
mobile_al,2018-12,79,64,97874,31,304.08196759259266,87,70,87
mobile_al,2019-01,93,82,127776,31,422.99282407407424,97,83,97
mobile_al,2019-02,84,77,118034,28,380.96390046296295,85,72,85
mobile_al,2019-03,99,83,111612,31,351.1237037037038,97,78,97
mobile_al,2019-04,80,67,96471,30,332.9879050925925,86,71,86
mobile_al,2019-05,80,67,88234,31,392.1049074074075,91,71,91
mobile_al,2019-06,90,79,117330,30,396.42267361111107,97,84,97
mobile_al,2019-07,85,70,115115,31,433.01162037037045,93,77,93
mobile_al,2019-08,84,71,101141,31,340.2092129629629,94,78,94
mobile_al,2019-09,87,75,124394,30,336.68646990740746,90,79,90
mobile_al,2019-10,81,69,127586,31,361.3960532407408,84,71,84
mobile_al,2019-11,65,53,100212,30,316.50913194444433,68,53,68
mobile_al,2019-12,79,66,126792,31,341.7992476851851,82,69,82
mobile_al,2020-01,80,68,131232,31,400.4184259259258,87,71,87
mobile_al,2020-02,71,57,119443,29,352.29663194444447,75,60,75
mobile_al,2020-03,79,64,119906,31,317.7815972222221,83,68,83
mobile_al,2020-04,71,59,83597,30,241.8654861111111,70,56,70
mobile_al,2020-05,74,63,86110,31,258.72086805555557,76,62,76
mobile_al,2020-06,68,53,80053,30,214.03082175925923,66,49,66
mobile_al,2020-07,62,49,69915,31,210.7580208333334,68,54,68
mobile_al,2020-08,65,54,68283,31,213.00209490740744,67,55,67
mobile_al,2020-09,68,58,73894,29,274.4205092592593,72,60,72
mobile_al,2020-10,69,62,70354,31,276.12590277777775,64,57,64
mobile_al,2020-11,71,58,76194,30,346.38263888888895,69,52,69
mobile_al,2020-12,84,69,103591,31,349.92482638888896,86,69,86
mobile_al,2021-01,78,64,97933,31,293.51252314814815,79,63,79
mobile_al,2021-02,69,55,128117,28,320.850625,67,53,67
mobile_al,2021-03,93,78,136585,31,406.50651620370377,98,81,98
mobile_al,2021-04,91,75,152412,30,441.542488425926,91,71,91
mobile_al,2021-05,95,82,152333,31,427.165162037037,92,75,92
mobile_al,2021-06,95,81,149381,30,439.318761574074,106,88,106
mobile_al,2021-07,93,81,161529,31,499.9350231481482,96,80,96
mobile_al,2021-08,85,75,127606,31,362.376736111111,89,76,89
mobile_al,2021-09,93,79,152425,30,430.77616898148193,98,80,98
mobile_al,2021-10,87,76,141012,31,475.3153124999999,92,77,92
mobile_al,2021-11,99,85,136688,30,393.1996064814816,97,83,97
mobile_al,2021-12,91,77,148085,31,504.6102430555556,102,84,102
mobile_al,2022-01,100,87,132621,31,428.91643518518526,94,79,94
mobile_al,2022-02,94,81,125956,28,371.4690624999999,90,76,90
mobile_al,2022-03,94,82,155127,31,428.52422453703696,99,85,99
mobile_al,2022-04,100,88,136754,30,421.74113425925907,99,85,99
mobile_al,2022-05,104,91,140595,31,422.2344328703704,103,87,103
mobile_al,2022-06,93,79,140852,30,388.37616898148156,97,83,97
mobile_al,2022-07,111,92,141857,31,427.40908564814805,116,96,116
mobile_al,2022-08,99,82,154868,31,486.1228240740743,98,80,98
mobile_al,2022-09,106,93,161475,30,447.92377314814826,102,87,102
mobile_al,2022-10,99,88,202957,31,587.8618402777779,106,91,106
mobile_al,2022-11,98,86,176902,30,457.7983796296297,95,83,95
mobile_al,2022-12,96,81,155770,31,464.0221759259261,96,80,96
mobile_al,2023-01,100,87,162696,31,479.06238425925915,103,89,103
mobile_al,2023-02,95,85,134022,28,403.8377546296296,99,87,99
mobile_al,2023-03,94,80,126734,31,401.0304629629631,98,85,98
mobile_al,2023-04,84,74,117617,30,364.19982638888877,92,82,92
mobile_al,2023-05,101,90,137043,31,413.1620486111112,106,94,106
mobile_al,2023-06,98,82,133863,30,422.4003472222225,104,87,104
mobile_al,2023-07,108,93,144601,31,478.68744212962974,113,93,113
mobile_al,2023-08,106,95,137951,31,432.568136574074,106,93,106
mobile_al,2023-09,106,88,155142,30,417.2687731481481,109,89,109
mobile_al,2023-10,96,82,135317,31,427.481238425926,100,85,100
mobile_al,2023-11,82,68,102547,30,327.5607060185186,80,65,80
mobile_al,2023-12,92,81,134659,31,414.6553587962963,94,82,94
mobile_al,2024-01,94,85,145968,31,391.35195601851854,97,86,97
mobile_al,2024-02,98,85,145013,29,392.1459259259259,100,85,100
mobile_al,2024-03,100,91,138177,31,381.5002083333334,98,90,98
mobile_al,2024-04,101,92,156679,30,370.14781249999976,95,87,95
mobile_al,2024-05,113,97,148583,31,404.38018518518516,110,92,110
mobile_al,2024-06,116,105,160645,30,374.4862268518518,108,97,108
mobile_al,2024-07,99,87,153748,31,407.63785879629603,90,78,90
mobile_al,2024-08,106,94,144121,31,407.4687384259259,108,96,108
mobile_al,2024-09,106,94,151183,30,483.375162037037,113,101,113
mobile_al,2024-10,95,80,128735,31,363.99295138888897,99,86,99
mobile_al,2024-11,99,86,112918,30,308.33520833333324,99,89,99
mobile_al,2024-12,91,80,132710,31,375.6920023148148,91,80,91
mobile_al,2025-01,99,85,149944,31,453.1674421296299,97,83,97
mobile_al,2025-02,98,80,133010,28,376.6430324074074,91,73,91
mobile_al,2025-03,110,93,153304,31,423.0586805555556,110,93,110
mobile_al,2025-04,103,91,138592,30,442.5484837962961,102,90,102
mobile_al,2025-05,110,95,129366,31,451.9727662037039,113,98,113
mobile_al,2025-06,96,83,128453,30,374.80760416666675,92,78,92
mobile_al,2025-07,107,94,136704,31,402.27049768518503,109,91,109
mobile_al,2025-08,108,93,139309,31,380.2989236111112,111,92,111
mobile_al,2025-09,94,79,108248,30,336.15187499999996,98,81,98
mobile_al,2025-10,101,85,152864,31,487.29952546296295,104,82,104
mobile_al,2025-11,113,100,161924,30,435.7988310185185,115,98,115
mobile_al,2025-12,105,93,155122,31,408.68087962962943,105,91,105
new_orleans_la,2015-01,340,228,434822,31,1875.154224537037,567,347,567
new_orleans_la,2015-02,308,212,398095,28,1722.2219560185188,480,294,480
new_orleans_la,2015-03,302,189,432635,31,1806.7582754629627,489,276,489
new_orleans_la,2015-04,300,193,480208,30,1940.7946874999993,455,251,455
new_orleans_la,2015-05,280,182,350432,31,1323.1804976851856,356,208,356
new_orleans_la,2015-06,256,152,248909,30,1096.6545601851863,314,170,314
new_orleans_la,2015-07,248,149,304033,31,1306.8128819444441,337,187,337
new_orleans_la,2015-08,305,188,383769,31,1725.8111111111107,486,267,486
new_orleans_la,2015-09,326,193,348093,30,1534.8426041666664,485,257,485
new_orleans_la,2015-10,291,181,256082,31,1169.0794675925927,377,211,377
new_orleans_la,2015-11,295,170,244794,30,1282.0970949074078,409,208,409
new_orleans_la,2015-12,303,179,369915,31,1684.4206712962953,479,242,479
new_orleans_la,2016-01,269,145,384851,31,1646.4530092592595,446,197,446
new_orleans_la,2016-02,197,110,244213,28,769.2510069444445,281,141,281
new_orleans_la,2016-03,197,106,245891,31,734.6255671296293,288,132,288
new_orleans_la,2016-04,200,107,245342,23,815.9296180555554,300,137,300
new_orleans_la,2016-05,280,150,337407,31,1536.9883912037037,495,231,495
new_orleans_la,2016-06,267,143,270861,30,1295.4517824074067,443,207,443
new_orleans_la,2016-07,314,175,346867,31,1589.5842708333337,513,242,513
new_orleans_la,2016-08,285,162,332295,31,1561.386458333334,455,224,455
new_orleans_la,2016-09,293,171,348805,30,1599.2694444444442,490,243,490
new_orleans_la,2016-10,292,178,356077,31,1722.0012500000003,477,265,477
new_orleans_la,2016-11,291,175,351923,30,1605.4605092592599,483,263,483
new_orleans_la,2016-12,285,162,318412,31,1489.3894444444438,456,219,456
new_orleans_la,2017-01,285,182,368224,31,1653.8550347222224,444,243,444
new_orleans_la,2017-02,265,174,327907,28,1471.2769791666676,397,235,397
new_orleans_la,2017-03,297,187,338069,31,1467.4383564814827,447,238,447
new_orleans_la,2017-04,263,157,320793,30,1529.3050347222215,421,222,421
new_orleans_la,2017-05,259,138,286684,31,1394.926585648148,402,181,402
new_orleans_la,2017-06,260,149,342787,30,1562.6182291666669,406,200,406
new_orleans_la,2017-07,269,149,306354,31,1388.683553240741,431,194,431
new_orleans_la,2017-08,261,139,338867,31,1463.781562499999,421,178,421
new_orleans_la,2017-09,266,145,227400,30,1228.9121875000008,419,194,419
new_orleans_la,2017-10,269,148,281216,31,1389.9453356481483,423,205,423
new_orleans_la,2017-11,255,149,257519,30,1259.9134374999999,390,193,390
new_orleans_la,2017-12,255,139,267430,31,1364.8453587962963,388,184,388
new_orleans_la,2018-01,488,307,511806,31,2660.841087962965,758,438,758
new_orleans_la,2018-02,481,311,544603,28,2496.4515509259263,724,413,724
new_orleans_la,2018-03,457,286,541791,31,2574.358287037036,696,391,696
new_orleans_la,2018-04,496,315,510084,30,2612.6508564814803,757,434,757
new_orleans_la,2018-05,483,285,523038,31,2809.238229166669,776,415,776
new_orleans_la,2018-06,461,281,446955,30,2301.0268518518524,729,407,729
new_orleans_la,2018-07,467,277,436028,31,2383.9638194444447,748,403,748
new_orleans_la,2018-08,458,280,420571,31,2318.8446064814816,760,430,760
new_orleans_la,2018-09,458,288,430029,30,2206.2084143518537,705,405,705
new_orleans_la,2018-10,472,290,442930,31,2532.511620370369,747,410,747
new_orleans_la,2018-11,428,267,398194,30,2474.344027777776,687,387,687
new_orleans_la,2018-12,421,262,475287,31,2322.2403356481486,657,366,657
new_orleans_la,2019-01,483,319,561468,31,2487.4478703703694,736,436,736
new_orleans_la,2019-02,393,252,473043,28,2025.4910995370367,567,326,567
new_orleans_la,2019-03,417,258,470307,31,2049.2035185185173,624,342,624
new_orleans_la,2019-04,392,240,414950,30,2193.759652777777,633,349,633
new_orleans_la,2019-05,412,243,453375,31,2272.6738541666655,656,360,656
new_orleans_la,2019-06,371,213,450486,30,1899.435092592593,563,289,563
new_orleans_la,2019-07,353,208,421310,31,2112.625011574073,563,293,563
new_orleans_la,2019-08,405,243,439319,31,2299.557303240739,670,352,670
new_orleans_la,2019-09,383,229,375074,30,2049.683078703701,621,319,621
new_orleans_la,2019-10,371,228,358931,31,2035.086435185184,597,324,597
new_orleans_la,2019-11,378,209,345592,30,1960.2835648148155,623,296,623
new_orleans_la,2019-12,355,206,364933,31,2039.888900462963,591,305,591
new_orleans_la,2020-01,363,228,397735,31,2048.858726851855,563,312,563
new_orleans_la,2020-02,350,200,378081,29,1921.2483333333341,566,295,566
new_orleans_la,2020-03,391,242,448838,31,2053.655023148148,599,333,599
new_orleans_la,2020-04,351,212,378939,30,1788.4772916666661,539,295,539
new_orleans_la,2020-05,337,220,392228,31,1868.4904166666665,533,323,533
new_orleans_la,2020-06,348,221,369643,30,1861.175243055557,552,318,552
new_orleans_la,2020-07,349,207,361013,31,1703.4323611111117,525,288,525
new_orleans_la,2020-08,338,201,284512,31,1626.6667013888887,526,286,526
new_orleans_la,2020-09,331,196,290321,30,1690.0505555555574,511,282,511
new_orleans_la,2020-10,325,207,284431,31,1743.0884259259267,508,291,508
new_orleans_la,2020-11,326,219,228244,30,1752.1573726851861,506,310,506
new_orleans_la,2020-12,340,228,316093,31,1783.777916666666,543,341,543
new_orleans_la,2021-01,349,235,364884,31,1781.1337731481494,565,358,565
new_orleans_la,2021-02,318,217,344152,28,1663.0694212962956,490,314,490
new_orleans_la,2021-03,394,265,416140,31,1989.00324074074,636,386,636
new_orleans_la,2021-04,428,286,493669,30,2398.3122222222205,679,415,679
new_orleans_la,2021-05,446,289,465631,31,2428.1328935185197,737,438,737
new_orleans_la,2021-06,406,251,433022,30,2006.0172453703715,640,353,640
new_orleans_la,2021-07,423,266,505680,31,2242.353993055557,671,374,671
new_orleans_la,2021-08,402,259,467858,31,2128.5341435185187,632,371,632
new_orleans_la,2021-09,345,219,514252,30,1950.2359953703706,503,269,503
new_orleans_la,2021-10,479,333,606793,31,2696.231620370371,739,467,739
new_orleans_la,2021-11,491,334,498840,30,2610.3532407407392,767,489,767
new_orleans_la,2021-12,453,292,526647,31,2726.1075925925925,740,433,740
new_orleans_la,2022-01,513,343,519831,31,2788.2231134259277,800,489,800
new_orleans_la,2022-02,461,301,473562,28,2368.442696759258,717,431,717
new_orleans_la,2022-03,474,298,582638,31,2694.375069444445,767,447,767
new_orleans_la,2022-04,500,308,538272,30,2882.3266087962947,830,484,830
new_orleans_la,2022-05,440,276,568261,31,2607.366793981481,728,433,728
new_orleans_la,2022-06,436,270,536165,30,2317.4296180555575,689,396,689
new_orleans_la,2022-07,451,281,543473,31,2318.8750925925924,731,448,731
new_orleans_la,2022-08,446,278,555943,31,2476.289999999998,694,393,694
new_orleans_la,2022-09,420,253,464749,30,2312.5226851851817,654,361,654
new_orleans_la,2022-10,424,268,502079,31,2282.9011226851853,675,403,675
new_orleans_la,2022-11,435,263,477277,30,2274.3424189814805,667,366,667
new_orleans_la,2022-12,433,279,492664,31,2371.9097916666647,678,408,678
new_orleans_la,2023-01,473,306,515981,31,2568.031261574075,759,451,759
new_orleans_la,2023-02,420,283,444316,28,2209.835335648149,658,415,658
new_orleans_la,2023-03,467,293,459890,31,2340.846319444445,730,428,730
new_orleans_la,2023-04,431,275,438762,30,2266.980416666665,698,423,698
new_orleans_la,2023-05,421,258,394990,31,2067.9765277777806,691,385,691
new_orleans_la,2023-06,403,249,370492,30,1997.6934953703706,637,360,637
new_orleans_la,2023-07,402,235,400770,31,2054.283935185185,649,348,649
new_orleans_la,2023-08,401,238,407577,31,2113.656087962963,648,356,648
new_orleans_la,2023-09,408,259,396959,30,2124.642210648148,674,378,674
new_orleans_la,2023-10,427,262,417062,31,2471.820289351852,726,404,726
new_orleans_la,2023-11,381,218,337502,30,1962.4705555555552,615,336,615
new_orleans_la,2023-12,449,272,390331,31,2370.7211226851846,739,417,739
new_orleans_la,2024-01,456,295,525149,31,2556.185509259259,718,421,718
new_orleans_la,2024-02,464,311,490353,29,2439.5334606481447,708,451,708
new_orleans_la,2024-03,480,309,504092,31,2624.0099537037013,792,485,792
new_orleans_la,2024-04,429,265,444567,30,2206.627546296297,700,405,700
new_orleans_la,2024-05,434,262,492000,31,2380.933668981481,714,393,714
new_orleans_la,2024-06,422,245,445756,30,2151.083252314814,680,360,680
new_orleans_la,2024-07,425,239,502010,31,2549.1306597222197,733,394,733
new_orleans_la,2024-08,429,256,488758,31,2329.1616898148163,698,387,698
new_orleans_la,2024-09,467,295,497914,30,2686.4266203703696,751,437,751
new_orleans_la,2024-10,481,316,482918,31,2705.700289351851,790,479,790
new_orleans_la,2024-11,486,315,478173,30,2382.772488425925,746,451,746
new_orleans_la,2024-12,461,295,422346,31,2416.4711689814812,736,440,736
new_orleans_la,2025-01,465,293,424635,31,2559.9779745370383,714,419,714
new_orleans_la,2025-02,447,293,431816,28,2356.8013425925938,684,414,684
new_orleans_la,2025-03,485,316,465900,31,2742.8432407407427,776,467,776
new_orleans_la,2025-04,445,283,427653,30,2408.060439814817,694,421,694
new_orleans_la,2025-05,439,265,451924,31,2443.072928240741,692,373,692
new_orleans_la,2025-06,407,258,429220,30,2194.874421296297,641,374,641
new_orleans_la,2025-07,441,263,429105,31,2431.7920833333324,707,397,707
new_orleans_la,2025-08,456,271,417066,31,2546.6242245370386,749,425,749
new_orleans_la,2025-09,442,281,367489,30,2299.8119444444437,719,439,719
new_orleans_la,2025-10,403,254,347554,31,2116.3754976851856,671,402,671
new_orleans_la,2025-11,414,243,337023,30,1934.1226504629617,687,379,687
new_orleans_la,2025-12,423,266,435563,31,2363.629409722223,700,409,700
new_york_new_jersey,2015-01,244,175,366117,31,894.7806365740737,296,198,296
new_york_new_jersey,2015-02,230,166,353940,28,867.0843402777778,262,174,262
new_york_new_jersey,2015-03,249,181,404314,31,887.0020254629632,294,198,294
new_york_new_jersey,2015-04,233,178,359313,30,832.6745370370375,263,187,263
new_york_new_jersey,2015-05,249,180,355726,31,891.122384259259,289,197,289
new_york_new_jersey,2015-06,243,178,293597,30,783.2858449074074,282,190,282
new_york_new_jersey,2015-07,248,194,327881,31,948.8401620370378,291,212,291
new_york_new_jersey,2015-08,246,180,301628,31,911.453773148148,277,192,277
new_york_new_jersey,2015-09,248,180,303285,30,882.9147685185184,284,186,284
new_york_new_jersey,2015-10,259,194,347176,31,838.4570833333331,292,209,292
new_york_new_jersey,2015-11,228,176,252182,30,789.5255092592595,279,194,279
new_york_new_jersey,2015-12,234,184,288254,31,889.5396412037037,266,192,266
new_york_new_jersey,2016-01,231,177,365254,31,865.065289351852,272,187,272
new_york_new_jersey,2016-02,150,105,213945,29,424.99457175925926,169,108,169
new_york_new_jersey,2016-03,137,104,184299,28,407.217465277778,159,109,159
new_york_new_jersey,2016-04,157,109,206024,30,554.452372685185,187,118,187
new_york_new_jersey,2016-05,255,183,372130,31,1048.6953819444439,330,203,330
new_york_new_jersey,2016-06,244,180,375223,30,902.4618749999995,281,186,281
new_york_new_jersey,2016-07,246,171,397813,31,1032.1646527777777,287,181,287
new_york_new_jersey,2016-08,234,163,355065,31,1160.7540740740744,293,182,293
new_york_new_jersey,2016-09,206,142,305404,30,818.3611574074074,232,150,232
new_york_new_jersey,2016-10,231,151,355656,31,989.6246759259265,291,171,291
new_york_new_jersey,2016-11,205,137,365422,30,899.8623032407407,236,146,236
new_york_new_jersey,2016-12,205,145,307170,31,762.4037731481475,228,154,228
new_york_new_jersey,2017-01,180,127,296288,31,644.8366550925928,218,141,218
new_york_new_jersey,2017-02,185,142,288217,28,632.7592592592589,210,145,210
new_york_new_jersey,2017-03,190,139,289201,31,770.7655555555555,229,151,229
new_york_new_jersey,2017-04,196,141,317027,30,744.8901273148142,229,151,229
new_york_new_jersey,2017-05,200,145,323177,31,912.5773032407409,252,164,252
new_york_new_jersey,2017-06,188,140,288924,30,709.5354513888888,216,146,216
new_york_new_jersey,2017-07,193,137,299050,31,770.3380092592593,222,148,222
new_york_new_jersey,2017-08,196,145,269252,31,777.641689814815,235,157,235
new_york_new_jersey,2017-09,184,128,273758,30,714.8782291666668,215,129,215
new_york_new_jersey,2017-10,180,133,238461,31,665.3346527777777,208,144,208
new_york_new_jersey,2017-11,183,139,277505,30,686.9003009259255,213,144,213
new_york_new_jersey,2017-12,173,142,245789,31,636.6585185185183,197,144,197
new_york_new_jersey,2018-01,305,222,482867,31,1327.3502430555557,363,250,363
new_york_new_jersey,2018-02,296,225,414395,28,942.6164120370366,311,224,311
new_york_new_jersey,2018-03,307,228,409514,31,1133.2902314814824,361,247,361
new_york_new_jersey,2018-04,312,226,423093,30,1216.01625,358,242,358
new_york_new_jersey,2018-05,326,232,429788,31,1252.7111689814803,353,244,353
new_york_new_jersey,2018-06,308,223,395975,30,1089.35931712963,336,240,336
new_york_new_jersey,2018-07,316,222,409339,31,1221.2145138888893,361,245,361
new_york_new_jersey,2018-08,337,233,442187,31,1351.777627314815,377,260,377
new_york_new_jersey,2018-09,306,218,377338,30,1113.3210532407409,341,231,341
new_york_new_jersey,2018-10,319,239,431700,31,1307.5697106481475,366,261,366
new_york_new_jersey,2018-11,267,211,335214,30,1067.4092708333335,293,226,293
new_york_new_jersey,2018-12,296,220,402094,31,1265.5488888888874,334,242,334
new_york_new_jersey,2019-01,294,208,400480,31,1227.4200115740741,333,226,333
new_york_new_jersey,2019-02,271,200,371538,28,1100.876689814815,306,215,306
new_york_new_jersey,2019-03,280,204,348967,31,1080.590995370371,314,212,314
new_york_new_jersey,2019-04,287,203,370895,30,1120.9707060185183,325,213,325
new_york_new_jersey,2019-05,311,216,402594,31,1133.203946759259,351,236,351
new_york_new_jersey,2019-06,282,212,400156,30,1104.2699305555552,313,226,313
new_york_new_jersey,2019-07,311,213,423218,31,1361.1994791666664,362,234,362
new_york_new_jersey,2019-08,299,196,385558,31,1122.4063310185184,343,211,343
new_york_new_jersey,2019-09,276,182,326821,30,1146.8833912037042,318,202,318
new_york_new_jersey,2019-10,284,204,324606,31,1143.1970486111125,328,228,328
new_york_new_jersey,2019-11,252,181,319121,30,1079.236377314814,308,204,308
new_york_new_jersey,2019-12,266,204,363745,31,1033.3568287037042,316,230,316
new_york_new_jersey,2020-01,256,198,322957,31,1050.140740740741,309,228,309
new_york_new_jersey,2020-02,220,173,297011,29,921.2742245370367,263,191,263
new_york_new_jersey,2020-03,241,193,331856,31,1027.8884375000005,283,210,283
new_york_new_jersey,2020-04,233,170,312830,30,953.0036226851854,272,185,272
new_york_new_jersey,2020-05,241,169,338232,31,891.3886921296294,269,175,269
new_york_new_jersey,2020-06,232,167,338599,30,1105.4449305555563,283,192,283
new_york_new_jersey,2020-07,245,183,374804,31,1162.0445370370373,285,207,285
new_york_new_jersey,2020-08,263,197,394118,31,1155.033865740741,319,219,319
new_york_new_jersey,2020-09,263,188,335836,30,1184.9346296296299,311,213,311
new_york_new_jersey,2020-10,271,200,343937,31,1077.0295717592592,302,218,302
new_york_new_jersey,2020-11,256,193,369687,30,1156.4386805555557,308,218,308
new_york_new_jersey,2020-12,263,196,397139,31,1211.3733449074082,311,219,311
new_york_new_jersey,2021-01,244,173,377951,31,1061.9511689814817,291,199,291
new_york_new_jersey,2021-02,228,162,334505,28,902.3572685185185,252,174,252
new_york_new_jersey,2021-03,299,204,448464,31,1224.8537615740754,351,226,351
new_york_new_jersey,2021-04,316,218,459855,30,1292.4016435185194,365,242,365
new_york_new_jersey,2021-05,352,242,518304,31,1304.9437500000001,421,268,421
new_york_new_jersey,2021-06,332,234,432726,30,1317.746747685185,409,268,409
new_york_new_jersey,2021-07,300,227,426525,31,1273.020590277778,348,248,348
new_york_new_jersey,2021-08,357,254,520734,31,1568.7502083333322,430,285,430
new_york_new_jersey,2021-09,350,240,505158,30,1313.665810185185,393,253,393
new_york_new_jersey,2021-10,324,233,429897,30,1324.6323263888892,386,250,386
new_york_new_jersey,2021-11,312,229,467705,30,1296.7720717592595,386,276,386
new_york_new_jersey,2021-12,327,245,515382,30,1431.9848379629634,385,277,385
new_york_new_jersey,2022-01,304,234,468055,31,1265.2959027777783,340,259,340
new_york_new_jersey,2022-02,306,229,477525,28,1269.8638425925926,340,238,340
new_york_new_jersey,2022-03,336,256,520836,31,1439.0154050925928,398,287,398
new_york_new_jersey,2022-04,326,248,522125,30,1434.0224305555546,375,275,375
new_york_new_jersey,2022-05,351,247,541489,31,1512.8462731481486,402,271,402
new_york_new_jersey,2022-06,344,238,517975,29,1657.3018981481478,409,272,409
new_york_new_jersey,2022-07,336,243,565535,31,1420.2247453703717,368,256,368
new_york_new_jersey,2022-08,364,254,535226,31,1474.0273842592594,416,274,416
new_york_new_jersey,2022-09,344,254,550367,30,1406.629108796297,379,260,379
new_york_new_jersey,2022-10,337,259,527021,31,1346.40449074074,381,269,381
new_york_new_jersey,2022-11,322,231,500278,30,1314.6814583333337,372,253,372
new_york_new_jersey,2022-12,337,253,558823,31,1444.7145138888882,386,277,386
new_york_new_jersey,2023-01,341,259,553439,31,1495.1687731481488,402,281,402
new_york_new_jersey,2023-02,323,231,488562,28,1365.5215856481466,376,254,376
new_york_new_jersey,2023-03,311,240,462470,31,1371.283402777778,373,269,373
new_york_new_jersey,2023-04,350,249,569347,30,1493.6012500000015,405,280,405
new_york_new_jersey,2023-05,357,257,592288,31,1518.5587037037037,415,288,415
new_york_new_jersey,2023-06,343,240,543987,30,1528.2140856481474,420,279,420
new_york_new_jersey,2023-07,363,263,582460,31,1506.9339120370375,437,295,437
new_york_new_jersey,2023-08,351,255,516997,31,1479.7354282407414,401,278,401
new_york_new_jersey,2023-09,359,256,528984,30,1563.4150115740722,417,276,417
new_york_new_jersey,2023-10,357,266,550679,31,1535.7008564814814,422,305,422
new_york_new_jersey,2023-11,307,241,502362,30,1277.4682407407406,349,259,349
new_york_new_jersey,2023-12,329,241,504072,31,1447.6403935185183,383,265,383
new_york_new_jersey,2024-01,324,245,577289,31,1444.5101851851853,396,288,396
new_york_new_jersey,2024-02,309,228,557325,29,1368.1944328703703,359,253,359
new_york_new_jersey,2024-03,324,245,593054,31,1463.0978125000004,385,279,385
new_york_new_jersey,2024-04,332,238,618285,30,1439.2197800925912,398,277,398
new_york_new_jersey,2024-05,352,248,722002,31,1687.9113541666661,403,273,403
new_york_new_jersey,2024-06,336,241,646863,30,1505.8222106481473,390,268,390
new_york_new_jersey,2024-07,354,242,713219,31,1644.771712962963,431,289,431
new_york_new_jersey,2024-08,355,251,753399,31,1773.825381944445,418,285,418
new_york_new_jersey,2024-09,341,255,678520,30,1793.70232638889,412,293,412
new_york_new_jersey,2024-10,301,239,614042,31,1484.43988425926,349,269,349
new_york_new_jersey,2024-11,317,244,591888,30,1488.9053935185186,353,257,353
new_york_new_jersey,2024-12,331,243,577235,31,1566.0093055555544,369,259,369
new_york_new_jersey,2025-01,311,241,560476,31,1521.8798842592596,367,281,367
new_york_new_jersey,2025-02,312,235,555338,28,1493.8095833333339,360,257,360
new_york_new_jersey,2025-03,383,293,682000,31,1752.29675925926,443,324,443
new_york_new_jersey,2025-04,351,269,622846,30,1616.9578009259262,411,300,411
new_york_new_jersey,2025-05,339,261,596113,31,1689.0389120370364,409,309,409
new_york_new_jersey,2025-06,365,264,576584,30,1542.745717592593,426,296,426
