mmsi,length_m,width_m,draft_m,vessel_type,imo,n_obs,first_year,last_year
636022261,162.0,25.0,8.3,70.0,,861,2024,2025
636022275,230.0,32.0,8.0,80.0,,378,2024,2024
636022279,230.0,32.0,8.0,80.0,,623,2023,2025
636022286,182.0,32.0,8.0,80.0,,740,2024,2025
636022287,182.0,30.0,7.5,70.0,,356,2025,2025
636022308,292.0,45.0,9.5,70.0,,481,2024,2024
636022337,138.0,21.0,6.5,70.0,,1046,2023,2023
636022365,189.0,30.0,10.6,70.0,,297,2025,2025
636022382,190.0,32.0,12.1,70.0,,449,2025,2025
636022422,180.0,30.0,8.2,70.0,,475,2023,2023
636022427,195.0,32.0,11.7,70.0,,424,2023,2023
636022431,190.0,33.0,12.1,79.0,,462,2023,2023
636022450,365.0,51.0,15.0,71.0,,479,2025,2025
636022463,199.0,32.0,12.5,70.0,,466,2025,2025
636022464,199.0,32.0,8.9,70.0,,517,2024,2024
636022541,176.0,31.0,11.0,82.0,,112,2024,2024
636022571,162.0,25.0,6.1,70.0,,183,2022,2022
636022580,156.0,23.0,7.0,80.0,,414,2024,2024
636022581,159.0,25.0,6.8,80.0,,49,2024,2024
636022582,159.0,26.0,7.9,80.0,,860,2023,2023
636022586,292.0,45.0,9.9,70.0,,322,2024,2024
636022595,200.0,32.0,6.4,70.0,,361,2024,2024
636022597,225.0,32.0,7.7,70.0,,699,2025,2025
636022635,221.0,30.0,9.4,74.0,,295,2023,2023
636022639,199.0,32.0,8.8,70.0,,471,2024,2024
636022645,199.0,32.0,,70.0,,561,2025,2025
636022693,199.0,38.0,9.5,70.0,,509,2025,2025
636022699,183.0,29.0,10.1,70.0,,633,2025,2025
636022721,366.0,51.0,13.5,71.0,,123,2025,2025
636022724,139.0,21.0,6.8,70.0,,1107,2024,2025
636022728,164.0,23.0,10.0,80.0,,152,2023,2023
636022729,145.0,25.0,5.6,80.0,,212,2023,2023
636022750,275.0,48.0,11.0,89.0,,923,2024,2024
636022754,200.0,32.0,7.5,70.0,,32,2024,2024
636022757,199.0,38.0,9.2,70.0,,283,2025,2025
636022758,199.0,38.0,8.5,70.0,,880,2024,2025
636022765,153.0,24.0,7.4,79.0,,2330,2023,2025
636022769,180.0,30.0,6.1,70.0,,302,2025,2025
636022771,228.0,32.0,7.7,70.0,,430,2024,2024
636022773,228.0,32.0,7.8,70.0,,215,2024,2024
636022780,200.0,32.0,11.9,70.0,,973,2024,2025
636022782,200.0,32.0,9.5,75.0,,394,2024,2024
636022795,300.0,43.0,12.6,74.0,,1334,2023,2025
636022803,164.0,23.0,9.6,80.0,,425,2024,2024
636022805,145.0,21.0,6.1,82.0,,1130,2023,2025
636022806,145.0,21.0,6.1,89.0,,2407,2023,2025
636022811,200.0,32.0,11.3,70.0,,471,2024,2024
636022831,199.0,32.0,11.6,70.0,,650,2024,2025
636022842,230.0,33.0,7.7,80.0,,337,2025,2025
636022850,225.0,32.0,8.5,70.0,,373,2024,2024
636022882,199.0,32.0,7.0,70.0,,245,2024,2024
636022893,222.0,30.0,8.4,70.0,,196,2025,2025
636022900,182.0,32.0,6.9,80.0,,371,2023,2023
636022905,229.0,37.0,7.0,70.0,,470,2024,2024
636022913,187.0,29.0,6.5,79.0,,1110,2024,2025
636022924,225.0,32.0,13.5,70.0,,222,2024,2024
636022939,230.0,32.0,7.9,80.0,,481,2024,2025
636022940,230.0,32.0,8.2,80.0,,429,2025,2025
636022941,332.0,44.0,9.1,70.0,,504,2023,2023
636022952,150.0,25.0,8.8,81.0,,291,2025,2025
636022953,272.0,42.0,14.6,70.0,,592,2024,2025
636022955,272.0,43.0,11.2,74.0,,779,2024,2025
636022956,272.0,42.0,10.8,74.0,,149,2025,2025
636022964,199.0,32.0,10.6,70.0,,472,2025,2025
636022973,172.0,27.0,8.1,71.0,,1734,2023,2025
636022974,172.0,28.0,8.1,70.0,,2006,2024,2025
636022977,162.0,25.0,7.2,74.0,,541,2023,2025
636022981,147.0,24.0,7.2,80.0,,300,2024,2024
636022982,146.0,24.0,7.2,80.0,,655,2024,2024
636022984,285.0,40.0,12.2,71.0,,276,2025,2025
636023004,199.0,27.0,8.4,70.0,,594,2025,2025
636023010,168.0,26.0,8.2,70.0,,464,2025,2025
636023029,199.0,32.0,11.3,70.0,,943,2023,2025
636023031,190.0,33.0,11.8,70.0,,431,2024,2024
636023032,229.0,32.0,13.0,70.0,,448,2023,2023
636023058,352.0,43.0,12.6,71.0,,439,2023,2023
636023059,352.0,42.0,12.7,71.0,,672,2023,2024
636023060,352.0,43.0,12.0,74.0,,394,2025,2025
636023061,352.0,43.0,12.0,71.0,,1563,2023,2025
636023062,353.0,43.0,10.1,71.0,,606,2023,2024
636023063,352.0,43.0,12.4,71.0,,1557,2023,2025
636023105,190.0,32.0,9.3,70.0,,437,2025,2025
636023108,174.0,28.0,7.3,84.0,,94,2024,2024
636023121,250.0,44.0,9.8,80.0,,366,2025,2025
636023145,300.0,40.0,11.1,71.0,,1211,2025,2025
636023149,200.0,32.0,6.5,70.0,,323,2025,2025
636023175,238.0,39.0,12.2,70.0,,652,2025,2025
636023183,183.0,32.0,7.6,80.0,,1053,2023,2024
636023225,200.0,38.0,9.9,70.0,,436,2024,2025
636023227,220.0,30.0,10.1,71.0,,588,2025,2025
636023231,190.0,32.0,6.7,70.0,,468,2023,2023
636023235,180.0,28.0,6.2,70.0,,468,2023,2023
636023238,182.0,32.0,9.5,89.0,,345,2023,2023
636023240,145.0,38.0,4.5,79.0,,448,2025,2025
636023250,366.0,51.0,13.7,79.0,,468,2023,2023
636023252,366.0,51.0,14.5,71.0,,459,2024,2024
636023258,183.0,32.0,8.0,80.0,,891,2023,2023
636023268,366.0,51.0,12.0,74.0,,235,2025,2025
636023293,255.0,40.0,12.1,70.0,,194,2023,2024
636023334,190.0,32.0,7.2,70.0,,232,2025,2025
636023342,255.0,40.0,10.8,70.0,,44,2025,2025
636023343,255.0,40.0,12.1,70.0,,261,2025,2025
636023361,181.0,30.0,9.0,70.0,,290,2024,2024
636023371,172.0,29.0,7.7,70.0,,2155,2024,2025
636023379,366.0,51.0,14.8,73.0,,803,2024,2025
636023384,183.0,32.0,8.5,80.0,,458,2025,2025
636023385,183.0,32.0,10.15,80.0,,964,2024,2024
636023389,183.0,32.0,12.8,80.0,,67,2025,2025
636023398,366.0,51.0,15.4,70.0,,84,2025,2025
636023454,229.0,32.0,7.3,70.0,,83,2025,2025
636023470,229.0,36.0,8.0,70.0,,489,2025,2025
636023493,183.0,31.0,6.3,70.0,,467,2024,2024
636023494,200.0,32.0,7.1,70.0,,396,2024,2024
636023536,200.0,32.0,12.9,70.0,,426,2025,2025
636023542,190.0,32.0,6.3,70.0,,455,2024,2024
636023557,165.0,24.0,5.8,83.0,,92,2025,2025
636023573,183.0,32.0,10.8,80.0,,521,2024,2024
636023581,366.0,51.0,14.2,71.0,,204,2025,2025
636023582,366.0,51.0,12.6,70.0,,450,2024,2024
636023601,289.0,45.0,12.7,70.0,,457,2025,2025
636023612,274.0,48.0,16.1,80.0,,383,2024,2024
636023613,274.0,48.0,10.4,80.0,,222,2025,2025
636023629,183.0,32.0,7.6,80.0,,476,2025,2025
636023645,366.0,51.0,14.6,71.0,,335,2025,2025
636023650,335.0,51.0,14.0,70.0,,1171,2024,2025
636023671,292.0,45.0,9.8,70.0,,461,2025,2025
636023726,200.0,28.0,9.3,70.0,,375,2025,2025
636023728,200.0,32.0,13.8,70.0,,443,2025,2025
636023766,180.0,30.0,6.3,70.0,,438,2024,2024
636023789,190.0,28.0,8.6,70.0,,474,2025,2025
636023794,183.0,32.0,8.0,89.0,,354,2025,2025
636023827,183.0,32.0,8.6,80.0,,470,2025,2025
636023828,183.0,32.0,8.0,80.0,,42,2025,2025
636023849,335.0,51.0,12.1,70.0,,345,2024,2025
636023891,335.0,51.0,14.5,70.0,,460,2025,2025
636023896,183.0,32.0,8.7,70.0,,779,2025,2025
636023897,183.0,32.0,6.4,70.0,,422,2025,2025
636023909,200.0,31.0,7.9,70.0,,387,2024,2024
636023917,229.0,32.0,9.4,70.0,,467,2024,2024
636023918,153.0,23.0,8.2,89.0,,230,2024,2024
636023920,192.0,32.0,7.8,79.0,,105,2024,2024
636023937,180.0,30.0,6.7,70.0,,270,2025,2025
636023939,199.0,32.0,7.1,70.0,,166,2025,2025
636023948,230.0,32.0,8.0,80.0,,382,2025,2025
636023971,335.0,51.0,11.3,70.0,,378,2024,2024
636023972,335.0,51.0,13.9,70.0,,1649,2024,2025
636024002,183.0,32.0,8.0,89.0,,213,2025,2025
636024005,183.0,32.0,11.7,82.0,,569,2024,2025
636024038,336.0,51.0,13.5,70.0,,387,2025,2025
636024040,138.0,21.0,7.6,70.0,,787,2024,2025
636024045,190.0,32.0,11.8,79.0,,138,2024,2024
636024051,181.0,30.0,6.7,70.0,,1078,2024,2025
636024066,179.0,28.0,7.8,70.0,,860,2024,2025
636024069,199.0,32.0,7.5,70.0,,278,2024,2024
636024096,199.0,32.0,12.0,70.0,,531,2025,2025
636024099,225.0,32.0,7.7,70.0,,468,2024,2024
636024100,229.0,32.0,7.7,70.0,,350,2024,2024
636024108,170.0,28.0,8.2,70.0,,1927,2025,2025
636024109,170.0,28.0,8.2,70.0,,326,2025,2025
636024110,170.0,28.0,8.3,70.0,,218,2025,2025
636024111,170.0,28.0,8.3,70.0,,384,2025,2025
636024119,336.0,51.0,13.0,71.0,,977,2024,2025
636024121,186.0,33.0,10.7,80.0,,16,2025,2025
636024124,199.0,32.0,7.9,70.0,,459,2025,2025
636024128,225.0,32.0,13.3,70.0,,111,2024,2024
636024192,199.0,32.0,10.5,71.0,,71,2024,2024
636024194,272.0,43.0,10.6,70.0,,607,2024,2025
636024201,238.0,39.0,11.7,70.0,,912,2024,2025
636024217,336.0,51.0,14.1,70.0,,863,2024,2025
636024243,182.0,32.0,8.4,80.0,,147,2025,2025
636024247,183.0,32.0,8.5,80.0,,211,2025,2025
636024251,190.0,32.0,10.3,70.0,,278,2025,2025
636024252,190.0,32.0,7.9,70.0,,60,2025,2025
636024253,200.0,32.0,11.1,79.0,,432,2024,2024
636024263,225.0,32.0,8.6,70.0,,405,2025,2025
636024265,190.0,32.0,6.7,70.0,,592,2024,2024
636024273,190.0,32.0,6.6,70.0,,449,2024,2024
636024289,238.0,39.0,9.2,73.0,,93,2024,2024
636024299,335.0,51.0,12.5,70.0,,105,2024,2024
636024329,129.0,20.0,7.3,80.0,,1232,2025,2025
636024330,336.0,51.0,14.2,70.0,,864,2025,2025
636024335,199.0,32.0,7.3,70.0,,488,2025,2025
636024344,183.0,32.0,7.1,80.0,,202,2024,2024
636024387,248.0,36.0,8.9,70.0,,750,2024,2025
636024449,226.0,32.0,7.4,70.0,,151,2024,2024
636024462,183.0,32.0,6.5,70.0,,861,2025,2025
636024481,336.0,51.0,14.6,70.0,,436,2025,2025
636024483,210.0,30.0,8.8,71.0,,10,2024,2024
636024484,210.0,30.0,9.2,74.0,,122,2025,2025
636024506,260.0,46.0,12.6,74.0,,372,2025,2025
636024514,366.0,51.0,14.0,71.0,,263,2025,2025
636024562,231.0,32.0,9.6,73.0,,320,2025,2025
636024584,199.0,32.0,12.2,70.0,,371,2025,2025
636024625,180.0,30.0,6.3,70.0,,298,2025,2025
636024637,200.0,32.0,7.4,70.0,,404,2024,2024
636024654,238.0,39.0,11.8,79.0,,1880,2025,2025
636024666,248.0,36.0,8.0,79.0,,795,2025,2025
636024673,336.0,51.0,13.8,70.0,,1014,2025,2025
636024675,189.0,32.0,11.7,70.0,,476,2025,2025
636024741,183.0,32.0,8.3,89.0,,435,2025,2025
636024760,200.0,32.0,11.9,70.0,,73,2025,2025
636024823,248.0,36.0,8.1,79.0,,1612,2025,2025
636024841,200.0,32.0,6.4,70.0,,118,2025,2025
636024861,160.0,25.0,7.6,80.0,,301,2025,2025
636024862,183.0,30.0,6.6,70.0,,464,2025,2025
636024895,272.0,43.0,13.6,71.0,,110,2025,2025
636024948,156.0,22.0,6.3,84.0,,524,2025,2025
636024985,332.0,43.0,10.4,78.0,,143,2025,2025
636024996,198.0,31.0,10.2,70.0,,334,2025,2025
636025014,335.0,46.0,12.0,71.0,,438,2025,2025
636025032,247.0,32.0,12.2,70.0,,1232,2025,2025
636025061,336.0,43.0,12.4,70.0,,454,2025,2025
636025203,248.0,36.0,11.2,79.0,,1187,2025,2025
636025206,289.0,45.0,8.4,70.0,,475,2025,2025
636025221,170.0,27.0,8.0,70.0,,466,2025,2025
636025252,260.0,46.0,10.5,71.0,,307,2025,2025
636025258,230.0,36.0,8.0,80.0,,486,2025,2025
636025260,230.0,36.0,8.2,80.0,,202,2025,2025
636025299,229.0,32.0,7.3,70.0,,431,2025,2025
636025329,272.0,43.0,11.1,70.0,,918,2025,2025
636025340,183.0,32.0,7.5,84.0,,465,2025,2025
636025414,180.0,28.0,10.0,70.0,,458,2025,2025
636025471,185.0,28.0,9.3,82.0,,295,2025,2025
636025532,148.0,24.0,7.2,74.0,,46,2025,2025
636025601,165.0,26.0,7.0,70.0,,851,2025,2025
636025946,169.0,27.0,9.6,70.0,,67,2025,2025
636090499,181.0,26.0,9.4,70.0,,442,2015,2015
636090532,277.0,40.0,14.0,79.0,,1061,2015,2015
636090534,212.0,30.0,11.4,72.0,,706,2015,2016
636090618,294.0,32.0,13.55,79.0,,247,2015,2015
636090624,294.0,32.0,13.6,74.0,,418,2016,2016
636090645,211.0,32.0,12.0,70.0,,509,2015,2016
636090646,208.0,32.0,11.5,71.0,,44,2016,2016
636090664,181.0,26.0,10.02,70.0,,633,2015,2015
636090740,294.0,32.0,12.1,70.0,,209,2015,2015
636090747,228.0,32.0,14.0,80.0,,3305,2015,2023
636090764,280.0,32.0,13.0,71.0,,252,2015,2015
636090798,176.0,27.0,10.9,71.0,,614,2015,2015
636090799,222.0,30.0,11.3,79.0,,724,2023,2024
636090807,294.0,32.0,13.65,79.0,,611,2015,2016
636090856,220.0,32.0,12.2,70.0,,497,2017,2020
636090861,264.0,32.0,12.5,70.0,,2304,2016,2019
636090862,264.0,32.0,12.5,72.0,,2822,2016,2024
636090863,264.0,32.0,12.5,71.0,,498,2016,2016
636090864,242.0,42.0,14.8,80.0,,1882,2015,2020
636090866,220.0,32.0,12.2,70.0,,402,2020,2020
636090879,168.0,25.0,10.2,70.0,,135,2015,2015
636090883,229.0,32.0,12.8,82.0,,204,2017,2017
636090885,228.0,32.0,12.8,80.0,,1078,2017,2018
636090886,228.0,32.0,14.0,80.0,,1615,2015,2023
636090915,274.0,40.0,14.0,70.0,,1599,2018,2019
636090916,274.0,40.0,14.0,70.0,,1504,2015,2018
636090921,294.0,32.0,13.5,71.0,,310,2015,2016
636090922,294.0,32.0,13.5,71.0,,2078,2015,2017
636090923,294.0,32.0,13.5,70.0,,110,2015,2015
636090950,228.0,32.0,13.2,80.0,,129,2018,2018
636090963,334.0,43.0,14.5,79.0,,271,2017,2017
636090965,334.0,43.0,14.5,71.0,,976,2016,2018
636090966,334.0,42.0,14.5,70.0,,812,2017,2020
636090967,222.0,30.0,12.0,70.0,,264,2022,2022
636090968,210.0,30.0,11.5,71.0,,2044,2015,2016
636090971,222.0,30.0,12.0,71.0,,291,2015,2019
636090984,199.0,30.0,11.14,79.0,,458,2015,2015
636091001,210.0,30.0,11.5,71.0,,412,2015,2018
636091004,143.0,21.0,9.3,70.0,,35,2019,2019
636091029,294.0,32.0,13.5,71.0,,520,2016,2016
636091030,178.0,27.0,10.8,70.0,,5099,2019,2024
636091058,207.0,30.0,11.4,79.0,,193,2016,2017
636091078,294.0,33.0,12.0,70.0,,213,2018,2018
636091079,294.0,33.0,12.0,70.0,,1005,2015,2016
636091083,294.0,33.0,12.0,71.0,,1006,2015,2016
636091107,210.0,30.0,11.5,70.0,,395,2015,2017
636091109,335.0,42.0,12.3,71.0,,907,2015,2015
636091116,274.0,40.0,14.5,70.0,,1642,2019,2021
636091121,241.0,42.0,14.9,80.0,,1573,2018,2021
636091125,210.0,30.0,11.5,70.0,,3063,2020,2023
636091130,210.0,30.0,11.5,70.0,,632,2018,2021
636091131,334.0,42.0,12.5,71.0,,871,2015,2015
636091136,179.0,28.0,10.86,79.0,,382,2015,2015
636091171,210.0,30.0,11.5,70.0,,582,2018,2019
636091186,228.0,32.0,14.4,80.0,,934,2021,2025
636091188,138.0,21.0,8.0,70.0,,1093,2015,2017
636091196,228.0,32.0,12.5,80.0,,912,2018,2021
636091197,228.0,32.0,14.4,80.0,,23,2020,2020
636091198,294.0,32.0,11.3,71.0,,352,2015,2015
636091202,190.0,32.0,12.8,70.0,,452,2020,2020
636091203,189.0,32.0,12.8,70.0,,526,2017,2020
636091212,276.0,40.0,9.0,79.0,,258,2015,2015
636091220,332.0,42.0,12.2,71.0,,2237,2016,2017
636091221,331.0,42.0,12.6,71.0,,468,2017,2017
636091222,176.0,27.0,10.9,70.0,,953,2017,2018
636091225,337.0,46.0,11.1,71.0,,410,2015,2015
636091231,334.0,43.0,14.5,71.0,,468,2015,2015
636091232,222.0,30.0,10.6,70.0,,185,2024,2024
636091236,304.0,40.0,10.4,70.0,,118,2015,2015
636091250,228.0,34.0,11.4,80.0,,458,2015,2015
636091265,128.0,18.0,8.6,80.0,,108,2020,2020
636091270,294.0,32.0,13.7,71.0,,2578,2015,2021
636091275,204.0,28.0,9.4,79.0,,182,2015,2015
636091276,337.0,45.0,12.2,71.0,,1231,2015,2017
636091305,334.0,42.0,12.0,71.0,,1,2015,2015
636091307,222.0,32.0,12.0,72.0,,341,2015,2016
636091308,222.0,32.0,8.4,70.0,,563,2024,2024
636091312,138.0,21.0,6.8,70.0,,469,2015,2015
636091318,208.0,29.0,11.6,70.0,,906,2018,2019
636091328,274.0,40.0,14.5,70.0,,1994,2018,2023
636091346,230.0,32.0,12.0,70.0,,2866,2015,2022
636091347,230.0,32.0,12.0,70.0,,142,2019,2019
636091349,247.0,32.0,12.3,71.0,,928,2015,2016
636091351,168.0,25.0,10.2,71.0,,129,2015,2015
636091352,208.0,29.0,11.6,70.0,,1279,2015,2019
636091380,186.0,28.0,11.3,71.0,,1424,2015,2020
636091383,264.0,32.0,12.75,70.0,,466,2015,2015
636091384,264.0,32.0,12.75,79.0,,143,2015,2015
636091385,264.0,32.0,12.8,70.0,,707,2016,2021
636091394,286.0,32.0,13.2,70.0,,862,2017,2017
636091400,177.0,27.0,10.9,70.0,,3498,2015,2025
636091434,186.0,28.0,11.3,74.0,,219,2015,2019
636091437,147.0,23.0,8.5,70.0,,1124,2016,2019
636091448,231.0,31.0,10.2,71.0,,382,2024,2024
636091449,230.0,32.0,12.5,70.0,,57,2018,2018
636091450,224.0,31.0,11.6,71.0,,278,2015,2015
636091452,294.0,32.0,13.5,70.0,,437,2016,2018
636091472,204.0,28.0,8.3,79.0,,1258,2016,2016
636091473,274.0,32.0,13.5,70.0,,462,2023,2023
636091480,220.0,32.0,12.2,70.0,,1549,2019,2023
636091487,213.0,32.0,8.0,70.0,,67,2025,2025
636091490,186.0,27.0,11.3,70.0,,1171,2018,2019
636091502,261.0,32.0,12.5,70.0,,201,2016,2016
636091521,222.0,30.0,12.0,71.0,,101,2016,2016
636091524,231.0,32.0,12.5,71.0,,852,2015,2015
636091526,230.0,32.0,12.0,70.0,,433,2021,2021
636091527,230.0,32.0,12.0,70.0,,755,2015,2023
636091531,184.0,27.0,11.3,80.0,,2218,2016,2018
636091532,186.0,27.0,11.3,70.0,,95,2018,2018
636091554,128.0,17.0,8.6,80.0,,752,2020,2023
636091558,215.0,30.0,11.55,75.0,,295,2015,2015
636091575,175.0,27.0,10.9,70.0,,3835,2015,2019
636091576,170.0,28.0,7.8,70.0,,626,2017,2017
636091585,147.0,23.0,8.5,70.0,,1045,2015,2018
636091595,294.0,32.0,13.5,70.0,,213,2020,2020
636091599,180.0,28.0,7.2,74.0,,1621,2015,2017
636091600,179.0,27.0,10.7,70.0,,2529,2019,2021
636091601,148.0,24.0,6.3,74.0,,418,2015,2015
636091604,184.0,27.0,11.3,80.0,,856,2016,2018
636091610,294.0,32.0,13.5,71.0,,1494,2016,2020
636091619,228.0,32.0,12.0,70.0,,607,2018,2019
636091621,184.0,27.0,11.3,80.0,,617,2018,2020
636091626,208.0,29.0,11.6,70.0,,533,2017,2018
636091632,184.0,27.0,11.3,80.0,,538,2016,2016
636091634,143.0,22.0,9.69,79.0,,854,2015,2017
636091635,143.0,22.0,9.69,79.0,,1458,2015,2017
636091637,220.0,32.0,12.15,73.0,,1,2015,2015
636091644,196.0,32.0,13.3,70.0,,466,2020,2020
636091654,147.0,23.0,8.5,70.0,,6666,2015,2024
636091656,224.0,32.0,14.1,70.0,,451,2022,2022
636091659,262.0,32.0,12.5,71.0,,80,2015,2015
636091667,139.0,22.0,8.8,70.0,,2107,2018,2020
636091686,244.0,42.0,15.0,80.0,,2689,2015,2024
636091688,161.0,25.0,9.5,70.0,,350,2018,2018
636091690,161.0,25.0,9.5,70.0,,1298,2016,2022
636091714,265.0,32.0,12.6,71.0,,887,2015,2016
636091717,264.0,32.0,13.5,70.0,,1378,2020,2020
636091731,147.0,23.0,8.5,70.0,,2202,2015,2021
636091742,269.0,32.0,10.7,70.0,,678,2015,2015
636091749,225.0,31.0,11.0,79.0,,488,2016,2017
636091763,261.0,32.0,12.6,70.0,,130,2018,2018
636091769,190.0,32.0,12.8,70.0,,427,2018,2018
636091770,190.0,32.0,12.8,70.0,,424,2016,2016
636091782,129.0,16.0,5.7,80.0,,1419,2018,2025
636091788,138.0,21.0,8.0,70.0,,1620,2021,2024
636091803,333.0,43.0,14.5,70.0,,947,2016,2017
636091805,333.0,43.0,11.9,71.0,,457,2017,2017
636091807,189.0,28.0,11.3,79.0,,768,2015,2016
636091835,264.0,32.0,13.5,70.0,,428,2019,2019
636091848,207.0,30.0,8.2,79.0,,681,2023,2024
636091851,258.0,32.0,12.6,70.0,,411,2018,2018
636091858,179.0,28.0,10.0,70.0,,408,2018,2018
636091872,274.0,48.0,16.82,89.0,,678,2015,2015
636091878,128.0,17.0,8.6,80.0,,1167,2018,2024
636091883,262.0,32.0,12.5,70.0,,645,2018,2022
636091888,184.0,23.0,10.4,70.0,,1030,2017,2018
636091894,260.0,32.0,12.6,71.0,,203,2015,2015
636091895,231.0,31.0,10.5,70.0,,1125,2015,2017
636091896,231.0,31.0,,71.0,,310,2015,2015
636091909,262.0,32.0,12.5,71.0,,177,2015,2015
636091910,262.0,32.0,12.5,71.0,,1149,2015,2015
636091912,262.0,32.0,12.5,70.0,,804,2015,2018
636091916,225.0,29.0,11.4,70.0,,3634,2015,2025
636091959,365.0,51.0,16.0,70.0,,3247,2021,2025
636091966,157.0,27.0,9.11,70.0,,478,2015,2015
636091971,155.0,22.0,10.6,80.0,,2223,2022,2024
636091985,187.0,32.0,12.8,70.0,,472,2022,2022
636091987,262.0,32.0,12.5,70.0,,399,2017,2017
636091990,262.0,32.0,12.5,79.0,,418,2016,2017
636091992,262.0,32.0,12.5,74.0,,39,2016,2016
636092000,184.0,27.0,11.52,89.0,,237,2015,2015
636092004,173.0,28.0,10.4,80.0,,61,2019,2019
636092007,189.0,28.0,9.0,79.0,,890,2015,2015
636092012,189.0,28.0,10.4,70.0,,1568,2015,2018
636092021,264.0,32.0,13.5,70.0,,250,2018,2018
636092028,229.0,38.0,14.9,70.0,,163,2018,2018
636092036,139.0,21.0,8.0,70.0,,1349,2015,2021
636092044,189.0,28.0,10.4,70.0,,1796,2016,2023
636092048,155.0,22.0,10.6,80.0,,460,2021,2023
636092052,229.0,32.0,14.12,82.0,,405,2015,2016
636092061,179.0,28.0,10.0,70.0,,473,2017,2017
636092074,229.0,38.0,14.9,70.0,,82,2018,2018
636092089,190.0,32.0,12.8,79.0,,520,2016,2017
636092093,180.0,30.0,10.54,70.0,,206,2015,2015
636092120,168.0,25.0,9.5,70.0,,1402,2018,2019
636092136,228.0,32.0,14.7,80.0,,315,2021,2021
636092137,228.0,32.0,14.7,80.0,,9,2018,2018
636092140,207.0,29.0,11.4,70.0,,1029,2017,2018
636092141,116.0,18.0,7.4,80.0,,234,2020,2020
636092151,187.0,32.0,12.8,70.0,,546,2018,2018
636092152,187.0,32.0,12.8,70.0,,509,2022,2022
636092155,254.0,43.0,14.5,70.0,,556,2015,2015
636092156,253.0,43.0,14.5,70.0,,465,2021,2021
636092163,228.0,32.0,14.0,83.0,,244,2015,2017
636092180,140.0,23.0,8.6,80.0,,328,2015,2015
636092181,225.0,29.0,11.4,70.0,,617,2019,2024
636092187,144.0,23.0,9.85,70.0,,131,2015,2015
636092195,184.0,23.0,10.4,70.0,,1303,2018,2021
636092212,270.0,40.0,13.5,70.0,,616,2020,2021
636092217,228.0,32.0,14.02,89.0,,730,2015,2017
636092220,180.0,30.0,10.54,70.0,,453,2015,2015
636092224,190.0,32.0,12.8,79.0,,309,2017,2017
636092243,143.0,22.0,9.7,70.0,,459,2016,2016
636092247,366.0,51.0,13.5,71.0,,930,2022,2025
636092248,225.0,32.0,14.2,70.0,,409,2018,2018
636092253,184.0,23.0,10.4,70.0,,2289,2018,2022
636092268,365.0,51.0,16.0,70.0,,542,2021,2022
636092269,270.0,40.0,13.5,70.0,,1874,2018,2023
636092270,270.0,40.0,13.5,70.0,,394,2020,2020
636092271,365.0,48.0,16.0,70.0,,1402,2019,2024
636092275,270.0,40.0,11.3,72.0,,1363,2021,2022
636092301,177.0,30.0,6.0,70.0,,478,2017,2017
636092302,190.0,32.0,12.5,77.0,,1479,2015,2016
636092308,229.0,32.0,14.4,70.0,,14,2019,2019
636092311,135.0,22.0,8.0,70.0,,493,2017,2017
636092312,134.0,21.0,8.0,70.0,,706,2018,2024
636092313,134.0,21.0,8.0,70.0,,717,2017,2020
636092314,134.0,21.0,8.0,70.0,,1885,2015,2022
636092330,138.0,21.0,8.0,70.0,,410,2018,2018
636092331,138.0,21.0,8.0,70.0,,1033,2018,2021
636092347,169.0,25.0,9.5,70.0,,649,2015,2018
636092359,138.0,21.0,8.0,70.0,,759,2018,2019
636092366,138.0,21.0,8.0,70.0,,1145,2018,2021
636092378,175.0,27.0,10.9,70.0,,313,2018,2018
636092392,276.0,40.0,14.0,71.0,,373,2015,2015
636092393,166.0,23.0,7.7,70.0,,470,2015,2015
636092406,225.0,32.0,14.2,70.0,,469,2019,2019
636092413,228.0,32.0,13.6,80.0,,936,2017,2018
636092421,134.0,21.0,7.6,70.0,,900,2017,2017
636092424,260.0,37.0,9.6,72.0,,530,2025,2025
636092426,155.0,23.0,6.4,84.0,,736,2022,2025
636092427,156.0,23.0,10.6,84.0,,666,2015,2023
636092443,228.0,32.0,13.6,80.0,,1378,2015,2018
636092472,335.0,42.0,,70.0,,584,2015,2015
636092473,335.0,42.0,11.5,71.0,,1249,2015,2016
636092474,334.0,42.0,11.9,71.0,,397,2015,2015
636092500,259.0,37.0,10.5,71.0,,193,2024,2024
636092502,148.0,24.0,8.51,74.0,,171,2015,2015
636092515,224.0,32.0,14.0,70.0,,413,2019,2019
636092528,139.0,21.0,7.5,70.0,,144,2017,2017
636092552,228.0,32.0,14.5,80.0,,500,2015,2018
636092553,177.0,28.0,10.2,70.0,,611,2015,2017
636092556,177.0,28.0,10.2,70.0,,833,2015,2018
636092562,222.0,30.0,11.43,79.0,,55,2015,2015
636092597,185.0,,,70.0,,237,2020,2020
636092601,334.0,43.0,14.5,79.0,,429,2015,2015
636092602,186.0,27.0,9.8,70.0,,526,2019,2024
636092603,334.0,43.0,14.5,79.0,,246,2017,2017
636092604,349.0,45.0,15.0,70.0,,2267,2017,2020
636092629,294.0,32.0,13.27,79.0,,284,2015,2015
636092630,199.0,32.0,13.0,70.0,,306,2019,2020
636092637,194.0,28.0,11.5,70.0,,647,2018,2019
