MMSI,Port,YearMonth,anchor_hours,berth_hours,manoeuvre_hours,transit_hours,unknown_hoteling_hours,total_mode_hours
366563000,LA_Long_Beach,2009-03,0.9,50.25,0.0,0.0,5.533333333333333,56.68333333333333
366576000,LA_Long_Beach,2009-03,0.7833333333333333,70.8,0.0,0.0,1.4666666666666666,73.05
366629000,LA_Long_Beach,2009-03,0.05,90.36666666666667,0.0,0.0,7.433333333333334,97.85000000000001
366765690,LA_Long_Beach,2009-03,0.0,10.983333333333334,0.0,0.0,10.116666666666667,21.1
366791000,LA_Long_Beach,2009-03,0.0,81.4,0.0,0.0,4.283333333333333,85.68333333333334
366826000,LA_Long_Beach,2009-03,84.65,92.56666666666668,0.0,0.0,0.9,178.1166666666667
366882000,LA_Long_Beach,2009-03,0.0,36.583333333333336,0.0,0.0,1.4333333333333333,38.016666666666666
366915460,LA_Long_Beach,2009-03,58.53333333333333,391.98333333333335,0.0,0.0,235.56666666666666,686.0833333333333
366969950,LA_Long_Beach,2009-03,0.03333333333333333,3.3000000000000003,0.0,0.0,5.05,8.383333333333333
367103000,LA_Long_Beach,2009-03,27.633333333333333,34.78333333333334,0.0,0.0,1.4166666666666667,63.833333333333336
367190000,LA_Long_Beach,2009-03,30.233333333333334,26.5,0.0,0.0,1.65,58.38333333333333
367196000,LA_Long_Beach,2009-03,0.48333333333333334,22.833333333333332,0.0,0.0,1.7666666666666666,25.083333333333332
367336000,LA_Long_Beach,2009-03,35.15,107.63333333333334,0.0,0.0,8.75,151.53333333333333
367341000,LA_Long_Beach,2009-03,28.2,0.0,0.0,0.0,1.55,29.75
367365820,LA_Long_Beach,2009-03,0.5166666666666666,62.650000000000006,0.0,0.0,1.3,64.46666666666667
367381000,LA_Long_Beach,2009-03,7.466666666666667,39.41666666666667,0.0,0.0,0.65,47.53333333333334
367438000,LA_Long_Beach,2009-03,0.6833333333333333,65.7,0.0,0.0,1.4,67.78333333333335
367688000,LA_Long_Beach,2009-03,57.76666666666667,35.11666666666667,0.0,0.0,2.1,94.98333333333333
367703000,LA_Long_Beach,2009-03,0.0,0.0,0.0,0.0,0.3833333333333333,0.3833333333333333
368074000,LA_Long_Beach,2009-03,0.0,120.41666666666667,0.0,0.0,30.46666666666667,150.88333333333333
368305000,LA_Long_Beach,2009-03,0.21666666666666667,34.9,0.0,0.0,0.8833333333333333,36.0
368680000,LA_Long_Beach,2009-03,0.35,57.85,0.0,0.0,1.4166666666666667,59.61666666666667
368684000,LA_Long_Beach,2009-03,0.1,25.8,0.0,0.0,0.7,26.6
368685000,LA_Long_Beach,2009-03,0.2833333333333333,51.583333333333336,0.0,0.0,1.25,53.11666666666667
368686000,LA_Long_Beach,2009-03,0.3,52.21666666666667,0.0,0.0,1.4,53.916666666666664
369247000,LA_Long_Beach,2009-03,0.23333333333333334,52.35,0.0,0.0,1.35,53.93333333333334
369296000,LA_Long_Beach,2009-03,0.6166666666666667,79.9,0.0,0.0,1.25,81.76666666666667
370486000,LA_Long_Beach,2009-03,2.666666666666667,50.583333333333336,0.0,0.0,1.7666666666666666,55.016666666666666
370585000,LA_Long_Beach,2009-03,102.66666666666667,24.433333333333334,0.0,0.0,2.0833333333333335,129.18333333333334
371303000,LA_Long_Beach,2009-03,0.06666666666666667,60.43333333333334,0.0,0.0,2.5666666666666664,63.06666666666668
371380000,LA_Long_Beach,2009-03,0.05,61.25,0.0,0.0,2.0,63.3
371429000,LA_Long_Beach,2009-03,27.283333333333335,0.05,0.0,0.0,1.5166666666666666,28.85
371499000,LA_Long_Beach,2009-03,52.56666666666667,0.0,0.0,0.0,1.0166666666666666,53.583333333333336
371547000,LA_Long_Beach,2009-03,291.75,63.63333333333334,0.0,0.0,0.6166666666666667,356.0
371604000,LA_Long_Beach,2009-03,22.200000000000003,0.15,0.0,0.0,0.13333333333333333,22.483333333333334
371716000,LA_Long_Beach,2009-03,20.133333333333333,8.816666666666666,0.0,0.0,1.3166666666666667,30.266666666666666
371777000,LA_Long_Beach,2009-03,20.183333333333334,69.98333333333333,0.0,0.0,2.25,92.41666666666667
372098000,LA_Long_Beach,2009-03,19.46666666666667,0.0,0.0,0.0,4.166666666666667,23.633333333333336
372522000,LA_Long_Beach,2009-03,0.18333333333333332,52.61666666666667,0.0,0.0,4.15,56.949999999999996
372911000,LA_Long_Beach,2009-03,3.8666666666666667,56.7,0.0,0.0,1.65,62.21666666666667
403270000,LA_Long_Beach,2009-03,0.4666666666666667,65.4,0.0,0.0,2.05,67.91666666666667
403271000,LA_Long_Beach,2009-03,0.0,64.9,0.0,0.0,2.433333333333333,67.33333333333334
413055000,LA_Long_Beach,2009-03,0.03333333333333333,61.900000000000006,0.0,0.0,1.8666666666666667,63.800000000000004
413057000,LA_Long_Beach,2009-03,0.0,50.61666666666667,0.0,0.0,1.7666666666666666,52.38333333333333
413060000,LA_Long_Beach,2009-03,0.05,60.5,0.0,0.0,2.1,62.65
413063000,LA_Long_Beach,2009-03,0.016666666666666666,52.650000000000006,0.0,0.0,1.7166666666666666,54.38333333333334
413068000,LA_Long_Beach,2009-03,0.03333333333333333,23.833333333333336,0.0,0.0,1.9666666666666666,25.833333333333336
413072000,LA_Long_Beach,2009-03,0.0,59.1,0.0,0.0,1.8666666666666667,60.96666666666667
413073000,LA_Long_Beach,2009-03,0.0,25.383333333333336,0.0,0.0,0.95,26.333333333333336
413090000,LA_Long_Beach,2009-03,111.48333333333333,159.56666666666666,0.0,0.0,2.4166666666666665,273.4666666666667
413138000,LA_Long_Beach,2009-03,0.0,26.35,0.0,0.0,0.9666666666666667,27.316666666666666
413166000,LA_Long_Beach,2009-03,0.0,37.78333333333334,0.0,0.0,1.9,39.68333333333334
413248000,LA_Long_Beach,2009-03,0.6666666666666666,41.46666666666667,0.0,0.0,3.466666666666667,45.6
419031000,LA_Long_Beach,2009-03,9.4,0.0,0.0,0.0,1.1166666666666667,10.516666666666667
428002000,LA_Long_Beach,2009-03,0.55,22.716666666666665,0.0,0.0,2.1666666666666665,25.433333333333334
428011000,LA_Long_Beach,2009-03,3.85,18.566666666666666,0.0,0.0,1.7166666666666666,24.133333333333333
431162000,LA_Long_Beach,2009-03,8.733333333333334,0.0,0.0,0.0,1.4333333333333333,10.166666666666668
431220000,LA_Long_Beach,2009-03,0.21666666666666667,25.316666666666666,0.0,0.0,0.65,26.18333333333333
431221000,LA_Long_Beach,2009-03,0.4,47.43333333333334,0.0,0.0,1.1833333333333333,49.016666666666666
432433000,LA_Long_Beach,2009-03,225.0,10.283333333333333,0.0,0.0,1.2333333333333334,236.51666666666665
432624000,LA_Long_Beach,2009-03,0.5166666666666666,15.666666666666668,0.0,0.0,0.9,17.083333333333332
