lon,lat,pm25
-118.48601328380667,34.21377413147565,0.004690568700387519
-118.48856591817902,34.22253432467143,0.005137399214189584
-118.49111914780165,34.23129456882873,0.005137399214189584
-118.4987824102136,34.25757560493428,0.003259809810360181
-118.5013380228802,34.266336050801954,0.003259809810360181
-118.35260712113659,33.77250381396166,0.01833157645616835
-118.35765223006676,33.79001883304989,0.01833157645616835
-118.36269967955002,33.80753409811574,0.02225422464430655
-118.39303361765066,33.91263075913145,0.008635227870423647
-118.39809749582872,33.93014769857369,0.008635227870423647
-118.40316372738367,33.94766487042454,0.007849142021675441
-118.40823231392491,33.96518227298526,0.007849142021675441
-118.44886597936853,34.10532959498269,0.006210939170729399
-118.48965129560628,34.24549070205466,0.004236029698950732
-118.49987141770985,34.28053303039661,0.003259809810360181
-118.36121593312107,33.82171952400505,0.02225422464430655
-118.36374083834473,33.8304774753821,0.02225422464430655
-118.3662663294885,33.83923548730839,0.017382673419809987
-118.3687924067525,33.84799355957202,0.017382673419809987
-118.37131907033688,33.8567516919611,0.017382673419809987
-118.37384632044191,33.865509884263574,0.017382673419809987
-118.37637415726785,33.87426813626747,0.014588983764348237
-118.37890258101521,33.88302644776071,0.014588983764348237
-118.38143159188446,33.89178481853128,0.012498476737525289
-118.3839611900762,33.90054324836693,0.012498476737525289
-118.40675403645972,33.97937173980015,0.007429761747618592
-118.40928951892974,33.9881307486122,0.007429761747618592
-118.41182559093488,33.99688981415359,0.0070187291672408995
-118.41436225267681,34.00564893621173,0.0070187291672408995
-118.41689950435732,34.01440811457406,0.006557405400719987
-118.41943734617827,34.02316734902789,0.006557405400719987
-118.42197577834162,34.0319266393606,0.006557405400719987
-118.42451480104941,34.04068598535946,0.006557405400719987
-118.42705441450377,34.0494453868117,0.00640761460314758
-118.42959461890695,34.05820484350459,0.00640761460314758
-118.43213541446121,34.06696435522524,0.00640761460314758
-118.43467680136905,34.075723921760854,0.00640761460314758
-118.4372187798329,34.084483542898504,0.006210939170729399
-118.43976135005536,34.09324321842529,0.006210939170729399
-118.4575759278904,34.15456245211456,0.004846439469350846
-118.46012323948588,34.16332255508457,0.004846439469350846
-118.46267114466737,34.172082710525686,0.004846439469350846
-118.46521964363835,34.18084291822464,0.004846439469350846
-118.46776873660241,34.18960317796813,0.004690568700387519
-118.47031842376323,34.198363489542785,0.004690568700387519
-118.47286870532459,34.207123852735165,0.004690568700387519
-118.47541958149037,34.21588426733187,0.004690568700387519
-118.47797105246447,34.224644733119455,0.005137399214189584
-118.48052311845098,34.233405249884385,0.005137399214189584
-118.4881828885267,34.25968710390754,0.003259809810360181
-118.49073733660505,34.26844782244602,0.003259809810360181
-118.33554352750886,33.771268345502875,0.032269486029601994
-118.3380637698547,33.780026200790566,0.032269486029601994
-118.34058459668749,33.78878411791414,0.032269486029601994
-118.34310600820673,33.7975420966619,0.032269486029601994
-118.34562800461197,33.80630013682213,0.034355232388038566
-118.34815058610285,33.81505823818307,0.034355232388038566
-118.35067375287913,33.823816400532934,0.034355232388038566
-118.35319750514061,33.83257462365984,0.034355232388038566
-118.35572184308722,33.84133290735193,0.02633330621369636
-118.35824676691898,33.85009125139731,0.02633330621369636
-118.36077227683597,33.85884965558406,0.02633330621369636
-118.36329837303838,33.86760811970014,0.02633330621369636
-118.36582505572649,33.87636664353355,0.01842023629810638
-118.36835232510064,33.88512522687224,0.01842023629810638
-118.37088018136129,33.89388386950412,0.01511151474494225
-118.37340862470899,33.90264257121705,0.01511151474494225
